index,index,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
4250,2798,465807,Female,No,42,Yes,Artist,1.0,Low,1.0,Cat_3,1.0
3215,1942,466616,Male,No,18,No,Healthcare,8.0,Low,9.0,Cat_6,0.0
1724,2,466315,Female,Yes,67,Yes,Engineer,1.0,Low,1.0,Cat_6,1.0
6204,6069,466448,Female,No,37,Yes,Artist,0.0,Low,2.0,Cat_6,1.0
2545,6988,463485,Female,No,25,No,Engineer,,Low,3.0,Cat_6,0.0
4378,7507,466435,Male,Yes,32,No,Executive,1.0,High,5.0,Cat_6,0.0
5467,4443,460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,Cat_3,0.0
1118,7633,464936,Male,No,28,No,,1.0,Low,1.0,Cat_4,0.0
5217,3041,463303,Female,Yes,49,Yes,Homemaker,2.0,Average,4.0,Cat_6,1.0
4908,794,467560,Female,Yes,73,Yes,Lawyer,1.0,Low,2.0,Cat_6,1.0
870,2356,461387,Female,No,22,No,Healthcare,5.0,Low,3.0,Cat_2,0.0
914,3709,466711,Male,Yes,72,No,Executive,1.0,High,4.0,Cat_6,1.0
2739,7801,459373,Male,No,31,Yes,Healthcare,,Low,4.0,Cat_6,0.0
3040,6305,460184,Male,No,27,No,Doctor,9.0,Low,4.0,Cat_6,0.0
3481,6934,460309,Male,No,28,Yes,Marketing,9.0,Low,5.0,Cat_7,0.0
413,3218,463948,Male,Yes,39,No,Executive,2.0,High,5.0,Cat_6,1.0
1936,1054,459677,Male,Yes,25,Yes,Artist,8.0,Average,2.0,Cat_6,1.0
3848,1769,466045,Female,No,38,No,Entertainment,8.0,Low,2.0,Cat_6,1.0
2811,5612,461349,Male,No,26,Yes,Doctor,0.0,Low,5.0,Cat_6,0.0
1860,4781,465445,Female,No,27,Yes,Homemaker,6.0,Low,7.0,Cat_6,1.0
2775,3407,464396,Male,Yes,35,Yes,Entertainment,1.0,Average,3.0,Cat_6,1.0
5287,220,464613,Female,No,35,,Artist,0.0,Low,3.0,Cat_6,1.0
1923,5348,461312,Male,No,18,No,Healthcare,3.0,Low,3.0,Cat_2,0.0
3388,1708,466240,Male,No,21,No,Healthcare,0.0,Low,3.0,Cat_4,0.0
3446,3853,460477,Male,No,32,No,Entertainment,0.0,Low,6.0,Cat_3,0.0
4033,7529,459752,Female,Yes,63,Yes,,,Average,3.0,Cat_6,1.0
3611,1085,459881,Male,No,25,Yes,Healthcare,8.0,Low,4.0,Cat_6,0.0
3526,4017,460307,Male,No,27,No,Entertainment,6.0,Low,2.0,Cat_6,0.0
4058,3781,464505,Female,No,30,No,Doctor,9.0,Low,5.0,Cat_6,0.0
523,3689,467053,Male,No,22,No,Healthcare,6.0,Low,4.0,Cat_6,0.0
4439,2021,462740,Male,Yes,63,Yes,Artist,6.0,Low,1.0,Cat_6,1.0
101,1859,464020,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
4974,2336,460290,Female,,50,Yes,Artist,,High,1.0,,1.0
4146,7436,463402,Male,No,19,No,Healthcare,7.0,Low,4.0,Cat_4,0.0
843,2567,463439,Male,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_6,1.0
50,4415,462325,Male,No,37,Yes,Healthcare,1.0,Low,4.0,Cat_4,1.0
4064,3258,460310,Male,No,32,No,Healthcare,12.0,Low,4.0,Cat_6,0.0
5061,1355,462367,Male,Yes,56,Yes,Artist,1.0,Average,3.0,Cat_6,1.0
1144,7579,460866,Male,No,28,Yes,Doctor,1.0,Low,9.0,Cat_4,1.0
1273,1447,466534,Male,No,28,No,Healthcare,0.0,Low,9.0,Cat_6,0.0
1609,3584,466016,Female,No,48,Yes,Homemaker,1.0,Low,1.0,Cat_3,1.0
5595,5032,460202,Male,Yes,42,Yes,Entertainment,1.0,Low,2.0,Cat_6,0.0
2502,6567,465785,Male,No,21,No,Healthcare,3.0,Low,7.0,Cat_4,0.0
768,1924,463920,Female,No,28,Yes,Homemaker,8.0,Low,1.0,Cat_6,0.0
198,7003,464401,Female,Yes,66,Yes,Lawyer,4.0,Low,1.0,Cat_6,1.0
2358,1554,462920,Male,Yes,50,No,Executive,0.0,High,5.0,Cat_6,1.0
5057,2790,467249,Female,No,43,Yes,Marketing,1.0,Low,1.0,Cat_6,0.0
5671,2145,459832,Male,Yes,66,Yes,Executive,0.0,Low,1.0,Cat_6,1.0
437,1164,461086,Male,No,23,No,Healthcare,1.0,Low,7.0,Cat_3,0.0
1938,7980,459911,Male,No,19,No,Healthcare,4.0,Low,6.0,Cat_2,0.0
5647,4052,467100,Female,No,42,Yes,Artist,0.0,Low,1.0,Cat_2,1.0
187,5057,465449,Female,No,43,Yes,Artist,9.0,Low,2.0,Cat_6,1.0
4262,85,461671,Male,No,32,No,Healthcare,7.0,Low,5.0,Cat_6,0.0
2977,4749,462366,Male,Yes,50,No,Engineer,1.0,Low,2.0,Cat_6,0.0
5175,5561,460247,Female,No,25,No,Doctor,8.0,Low,,Cat_6,0.0
4040,2838,461696,Female,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,1.0
3782,7359,466450,Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6,0.0
2660,1332,466649,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_3,0.0
1017,1592,459332,Female,Yes,72,Yes,Homemaker,1.0,Low,,Cat_6,1.0
2004,2598,460389,Female,Yes,42,Yes,Healthcare,9.0,Average,2.0,Cat_6,0.0
3035,4490,462241,Female,No,28,No,Entertainment,1.0,Low,4.0,Cat_6,0.0
4223,4602,461538,Female,No,38,Yes,Artist,8.0,Low,8.0,Cat_2,1.0
355,7334,466688,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,0.0
4826,6583,463239,Female,No,30,No,Doctor,1.0,Low,3.0,Cat_2,0.0
959,3800,463666,Male,No,27,Yes,Executive,0.0,Low,6.0,Cat_6,0.0
3942,41,465686,Female,No,22,No,Healthcare,0.0,Low,2.0,Cat_6,0.0
677,584,462828,Male,No,25,No,Marketing,3.0,Low,3.0,Cat_5,0.0
2869,2499,460575,Female,No,27,No,Artist,,Low,,Cat_3,0.0
1632,3139,462952,Male,Yes,46,Yes,Entertainment,,Low,,Cat_6,1.0
4207,6464,466280,Male,No,33,No,Doctor,1.0,Low,2.0,Cat_3,1.0
162,2313,462229,Male,No,23,No,,0.0,Low,8.0,Cat_4,0.0
3259,6911,463417,Male,Yes,59,Yes,Artist,,Low,,Cat_6,1.0
1896,4773,460089,Female,Yes,65,Yes,Artist,13.0,Low,1.0,Cat_6,1.0
3527,7437,462900,Male,Yes,39,Yes,Artist,0.0,Average,3.0,Cat_6,1.0
2541,7390,463755,Female,Yes,63,No,Artist,0.0,High,2.0,Cat_6,1.0
6063,5237,460038,Female,No,36,Yes,Engineer,9.0,Low,5.0,Cat_6,0.0
2644,7775,462989,Male,,32,Yes,Healthcare,1.0,Low,1.0,Cat_6,0.0
1579,4484,464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,Cat_6,0.0
120,6597,459546,Female,Yes,81,No,Lawyer,,High,2.0,Cat_6,1.0
6203,2849,463582,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
3950,4591,463202,Male,No,33,No,Marketing,0.0,Low,3.0,Cat_3,0.0
5939,3312,462762,Male,Yes,48,Yes,Artist,0.0,High,4.0,Cat_6,1.0
4330,4414,460125,Female,Yes,55,Yes,Artist,10.0,Low,1.0,Cat_6,1.0
4670,3157,464983,Female,Yes,25,No,Entertainment,2.0,Low,2.0,Cat_6,0.0
6271,5107,466055,Male,Yes,52,Yes,Entertainment,1.0,Average,3.0,Cat_4,1.0
5995,4400,459910,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
2398,3859,460961,Male,No,20,No,Healthcare,1.0,Low,2.0,Cat_3,0.0
1545,373,465409,Female,No,31,No,Doctor,,Low,4.0,Cat_6,0.0
6172,1080,465775,Female,No,31,Yes,Engineer,9.0,Low,3.0,Cat_6,0.0
2395,1702,464368,Male,Yes,36,Yes,Entertainment,4.0,Average,2.0,Cat_6,1.0
942,2948,465121,Female,No,32,Yes,Artist,6.0,Low,1.0,Cat_3,1.0
4712,2395,467027,Male,No,31,No,Executive,4.0,Low,5.0,Cat_1,0.0
128,307,463895,Female,Yes,70,No,Doctor,0.0,Average,2.0,Cat_6,1.0
4181,4047,459631,Male,,53,Yes,Executive,,High,3.0,Cat_6,0.0
2566,5926,462328,Male,No,27,No,Engineer,0.0,Low,5.0,Cat_6,0.0
2126,3934,462371,Female,No,27,No,Healthcare,5.0,Low,3.0,Cat_2,0.0
2858,6999,464599,Female,Yes,50,Yes,Artist,1.0,High,7.0,Cat_2,1.0
4113,1773,465637,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,0.0
687,2520,464827,Female,Yes,46,No,Entertainment,9.0,Average,5.0,Cat_4,0.0
917,6390,464425,Male,No,40,Yes,Artist,8.0,Low,1.0,Cat_6,1.0
203,2937,464860,Female,Yes,51,No,Engineer,,Average,3.0,Cat_4,1.0
2043,68,465233,Male,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,1.0
1803,5206,465639,Male,Yes,36,Yes,Healthcare,8.0,High,2.0,Cat_6,0.0
3575,5277,459181,Male,Yes,58,No,Artist,0.0,High,3.0,Cat_6,0.0
4295,4727,461231,Male,Yes,52,Yes,Artist,2.0,High,1.0,Cat_4,0.0
588,4769,462045,Female,No,46,Yes,Artist,9.0,Low,1.0,Cat_6,1.0
2053,3374,465271,Male,Yes,47,No,Executive,0.0,High,5.0,Cat_6,1.0
3658,5488,464358,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,1.0
6338,2576,466986,Male,Yes,45,No,Entertainment,1.0,Average,3.0,Cat_6,1.0
3902,2347,460860,Male,Yes,52,Yes,Artist,7.0,Average,4.0,Cat_6,1.0
4676,7220,467594,Male,Yes,45,No,Executive,0.0,Average,3.0,Cat_4,1.0
264,5496,461523,Male,Yes,78,Yes,Lawyer,0.0,High,5.0,Cat_6,1.0
5317,6929,461817,Female,No,25,No,Doctor,1.0,Low,3.0,Cat_6,0.0
6316,3585,462547,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_6,0.0
847,2635,460617,Female,No,22,No,Healthcare,0.0,Low,4.0,Cat_3,0.0
1731,4110,462609,Female,Yes,48,No,Doctor,4.0,Low,1.0,Cat_4,0.0
2705,1876,462610,Male,No,27,Yes,Doctor,1.0,Low,6.0,Cat_4,0.0
1978,2031,459741,Male,Yes,66,No,Lawyer,0.0,High,3.0,Cat_6,1.0
5300,637,462778,Male,Yes,60,Yes,Entertainment,0.0,Low,,Cat_6,0.0
1555,5611,460327,Female,No,42,Yes,Artist,12.0,Low,1.0,Cat_6,1.0
5947,4673,461228,Male,Yes,26,No,Doctor,9.0,Low,6.0,Cat_6,0.0
2071,1552,467209,Female,No,35,Yes,Healthcare,1.0,Low,1.0,Cat_6,0.0
6076,2026,463907,Female,No,33,Yes,Doctor,0.0,Low,5.0,Cat_6,0.0
831,626,462437,Male,No,18,No,Healthcare,0.0,Low,6.0,Cat_6,0.0
3368,6955,459800,Female,No,37,No,Engineer,0.0,Low,1.0,Cat_6,0.0
2881,1962,461126,Female,No,28,Yes,Homemaker,,Low,2.0,Cat_4,1.0
2141,7672,465921,Female,No,25,Yes,Artist,8.0,Low,1.0,Cat_6,1.0
2120,5403,461345,Male,No,27,No,Doctor,0.0,Low,3.0,Cat_6,0.0
1581,4413,466508,Female,Yes,40,Yes,Artist,9.0,Average,5.0,Cat_6,1.0
1014,6867,461151,Male,No,32,Yes,Artist,0.0,Low,3.0,Cat_3,0.0
1559,3411,461062,Female,No,25,No,Executive,1.0,Low,3.0,Cat_6,0.0
3290,7327,459578,Male,Yes,35,Yes,Executive,2.0,Average,5.0,Cat_6,1.0
2829,387,462723,Female,Yes,46,No,Artist,8.0,Average,2.0,Cat_6,1.0
5431,285,465151,Male,Yes,59,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
5880,564,467468,Female,No,27,No,Healthcare,,Low,5.0,Cat_7,0.0
4555,316,467234,Female,No,30,No,Homemaker,0.0,Low,4.0,Cat_6,0.0
798,6478,463431,Male,Yes,43,Yes,Artist,,Average,4.0,Cat_4,1.0
1255,7973,466660,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
1726,1199,467157,Male,Yes,42,Yes,Executive,9.0,High,6.0,Cat_7,1.0
1648,4466,467163,Male,No,32,No,Healthcare,9.0,Low,3.0,Cat_6,0.0
707,863,466299,Female,Yes,40,Yes,Engineer,0.0,Low,2.0,Cat_2,1.0
2378,1313,462701,Male,Yes,59,No,Entertainment,0.0,Average,4.0,Cat_6,1.0
2659,680,462395,Male,Yes,53,Yes,Artist,1.0,High,2.0,Cat_6,0.0
226,5043,466779,Male,No,22,No,,2.0,Low,2.0,Cat_3,0.0
278,4439,460138,Male,No,33,Yes,Entertainment,9.0,Low,6.0,Cat_6,0.0
2290,1521,465504,Male,No,42,Yes,Entertainment,0.0,Low,2.0,Cat_6,1.0
5808,7287,467819,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3,1.0
3256,2000,459650,Male,Yes,38,Yes,Entertainment,,Low,2.0,Cat_6,0.0
368,7678,460824,Male,Yes,66,Yes,,0.0,Low,2.0,Cat_2,1.0
4751,1587,462743,Male,No,26,No,Healthcare,3.0,Low,4.0,Cat_3,0.0
4899,5506,460943,Male,Yes,50,Yes,Entertainment,1.0,Average,4.0,Cat_6,1.0
1183,1929,464663,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_4,0.0
3879,401,461411,Male,No,29,No,Healthcare,1.0,Low,,Cat_6,0.0
2118,470,467162,Female,No,26,No,Homemaker,9.0,Low,,Cat_4,0.0
3021,4887,462129,Female,No,41,Yes,Artist,9.0,Low,1.0,Cat_6,1.0
3394,7795,462054,Male,No,25,Yes,Healthcare,0.0,Low,,Cat_4,0.0
3372,7404,463906,Female,Yes,40,Yes,Engineer,0.0,Average,4.0,Cat_6,1.0
717,2072,466736,Female,No,20,No,Healthcare,1.0,Low,,Cat_6,0.0
161,7770,462446,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
4625,5681,460590,Male,Yes,37,Yes,Artist,0.0,Average,3.0,Cat_3,1.0
3696,6747,461654,Female,No,67,Yes,Artist,0.0,Low,1.0,Cat_7,1.0
5927,7568,460407,Female,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,1.0
5658,3063,467006,Female,No,73,Yes,Lawyer,0.0,Low,1.0,Cat_6,1.0
825,2120,464720,Male,Yes,46,No,Doctor,0.0,Average,3.0,Cat_4,0.0
3655,844,459958,Male,No,37,Yes,Healthcare,8.0,Low,3.0,Cat_6,0.0
6041,2167,461500,Female,No,26,Yes,Doctor,0.0,Low,3.0,Cat_6,1.0
6051,970,460434,Male,,57,Yes,Artist,3.0,High,3.0,Cat_6,0.0
4942,7074,462504,Female,No,49,No,Artist,9.0,Low,1.0,Cat_1,1.0
358,5577,461815,Male,Yes,55,Yes,Artist,1.0,Low,1.0,Cat_3,1.0
5259,6173,462018,Male,No,22,No,Healthcare,8.0,Low,5.0,Cat_2,0.0
1130,4324,464748,Female,Yes,52,No,Engineer,9.0,Average,5.0,Cat_4,1.0
3288,1057,462981,Female,No,26,No,Homemaker,8.0,Low,1.0,Cat_6,0.0
4275,5970,460326,Female,Yes,47,Yes,Artist,6.0,Low,2.0,Cat_6,1.0
5290,1761,466712,Male,Yes,78,Yes,Lawyer,1.0,Low,1.0,Cat_6,1.0
816,5126,461547,Male,No,70,No,Entertainment,0.0,Low,1.0,Cat_6,1.0
2390,7401,460655,Male,No,19,Yes,Marketing,,Low,4.0,Cat_6,0.0
6317,2216,459818,Female,Yes,68,No,Lawyer,1.0,Low,1.0,Cat_6,0.0
2586,37,460593,Female,Yes,28,No,Healthcare,1.0,Average,5.0,Cat_3,0.0
5517,5117,463945,Female,No,37,No,Homemaker,,Low,2.0,Cat_1,1.0
2192,872,460594,Female,No,26,Yes,Homemaker,9.0,Low,,Cat_3,0.0
2273,6758,462333,Female,Yes,40,Yes,Artist,1.0,Low,1.0,Cat_6,0.0
5844,4599,459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,Cat_6,1.0
2217,7364,463513,Male,Yes,79,Yes,Artist,,High,2.0,Cat_6,1.0
2387,3438,459715,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_6,0.0
4413,2095,463932,Female,Yes,72,Yes,Artist,1.0,Average,3.0,Cat_6,1.0
6430,849,466246,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_2,0.0
935,7988,462048,Female,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
4365,6845,465518,Female,Yes,43,Yes,Artist,1.0,Average,3.0,Cat_4,1.0
5619,7782,467054,Male,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
5772,6983,466897,Male,,52,No,Doctor,0.0,High,3.0,Cat_6,0.0
2667,4055,464030,Male,No,18,No,Entertainment,1.0,Low,4.0,Cat_6,0.0
3952,7997,459544,Female,No,23,No,Healthcare,,Low,4.0,Cat_6,0.0
2065,5818,464004,Female,Yes,26,No,Marketing,0.0,Low,5.0,Cat_4,0.0
6162,6137,462134,Male,Yes,88,No,Lawyer,1.0,Low,1.0,,0.0
2617,383,463812,Female,Yes,27,Yes,Artist,0.0,Average,2.0,Cat_4,1.0
1869,549,466369,Female,No,38,No,Homemaker,5.0,Low,1.0,Cat_2,1.0
1721,7195,460076,Female,No,49,Yes,,0.0,Low,2.0,Cat_6,0.0
2338,362,463382,Female,Yes,50,Yes,Engineer,4.0,High,3.0,Cat_6,1.0
5206,3602,467513,Female,Yes,36,No,Engineer,,Average,4.0,Cat_4,0.0
2325,1426,465431,Male,Yes,35,No,Artist,0.0,Low,2.0,Cat_6,1.0
2010,7914,464515,Male,No,27,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
2099,5287,463591,Male,No,22,No,Healthcare,,Low,4.0,Cat_6,0.0
116,6076,463538,Male,Yes,60,No,Executive,0.0,High,2.0,Cat_6,1.0
517,1457,465140,Male,Yes,45,Yes,Executive,5.0,High,3.0,Cat_7,1.0
4862,4626,465636,Male,No,29,Yes,Healthcare,3.0,Low,3.0,Cat_4,0.0
4448,3949,464379,Female,Yes,40,Yes,Engineer,12.0,Average,3.0,Cat_6,1.0
3868,7110,467586,Male,Yes,35,Yes,Artist,3.0,Average,3.0,Cat_6,1.0
3804,5608,459883,Male,No,63,Yes,Artist,0.0,Low,1.0,Cat_2,1.0
1385,5230,462650,Female,No,33,No,Entertainment,8.0,Low,5.0,Cat_4,0.0
2289,6381,462840,Female,No,23,No,Healthcare,9.0,Low,3.0,Cat_6,0.0
43,3985,459858,Female,No,31,No,Healthcare,8.0,Low,4.0,Cat_6,0.0
1245,7572,460145,Female,No,36,Yes,Artist,0.0,Low,1.0,Cat_2,1.0
2082,4016,462991,Male,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_6,0.0
1830,6645,465960,Female,No,32,Yes,Marketing,8.0,Low,1.0,Cat_6,0.0
6242,3571,461276,Male,Yes,67,Yes,Marketing,1.0,Low,2.0,Cat_7,0.0
2121,303,466597,Female,No,19,No,Healthcare,1.0,Low,2.0,Cat_6,0.0
6358,7516,467542,Male,No,30,Yes,Healthcare,9.0,Low,1.0,Cat_6,0.0
877,2367,465763,Female,Yes,37,No,Artist,0.0,Average,2.0,Cat_4,0.0
2728,271,462161,Female,No,28,Yes,Doctor,0.0,Low,3.0,Cat_6,0.0
328,2832,465256,Male,No,22,No,Healthcare,,Low,5.0,Cat_2,0.0
729,2700,461747,Male,Yes,66,Yes,Artist,1.0,High,2.0,Cat_6,1.0
