,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1668,461703,Female,Yes,29,Yes,Healthcare,0.0,Low,2.0,Cat_6,A
1669,460667,Female,No,38,No,Homemaker,8.0,Low,,Cat_6,A
1670,466097,Female,Yes,74,No,Lawyer,1.0,Low,1.0,Cat_6,A
1675,460390,Male,No,36,Yes,Artist,9.0,Low,3.0,Cat_6,A
1676,465286,Male,No,36,Yes,Artist,8.0,Low,1.0,Cat_6,B
1682,466406,Male,Yes,55,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
1684,459492,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,A
1688,459691,Male,Yes,55,No,Artist,,Average,2.0,Cat_6,A
1690,461320,Female,No,39,Yes,Artist,0.0,Low,3.0,Cat_6,B
1691,466283,Female,Yes,62,Yes,Artist,0.0,High,2.0,Cat_6,B
1693,465821,Female,No,28,No,Engineer,3.0,Low,7.0,Cat_4,A
1694,467457,Female,No,32,Yes,Marketing,1.0,Low,6.0,Cat_6,B
1695,466543,Male,No,31,Yes,Doctor,14.0,Low,2.0,Cat_7,A
1697,465881,Male,No,43,Yes,Artist,8.0,Low,,Cat_6,A
1698,459757,Male,Yes,67,Yes,Artist,1.0,Average,2.0,Cat_6,B
1700,463839,Female,Yes,57,No,Engineer,0.0,Low,3.0,Cat_6,B
1701,462777,Male,,58,No,Executive,,High,3.0,Cat_6,A
1702,464368,Male,Yes,36,Yes,Entertainment,4.0,Average,2.0,Cat_6,B
1706,465604,Female,Yes,41,No,Engineer,9.0,Average,2.0,Cat_3,B
1707,460787,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
1710,464619,Male,Yes,27,Yes,Entertainment,10.0,Low,2.0,Cat_6,B
1715,467870,Male,No,27,Yes,Entertainment,0.0,Low,5.0,Cat_6,B
1716,462200,Female,Yes,52,Yes,Doctor,1.0,Low,3.0,Cat_4,B
1717,465591,Male,Yes,65,No,Artist,0.0,Average,2.0,Cat_4,A
1719,460812,Male,Yes,59,No,Entertainment,1.0,Low,2.0,Cat_6,A
1720,467105,Female,Yes,45,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
1722,462037,Female,Yes,61,No,Engineer,1.0,High,3.0,Cat_4,B
1731,466661,Male,No,27,,Doctor,0.0,Low,,Cat_2,A
1734,460835,Female,Yes,28,Yes,Artist,0.0,Low,1.0,Cat_5,A
1735,463827,Female,Yes,49,Yes,Engineer,1.0,Average,4.0,Cat_6,B
1736,460868,Male,Yes,35,Yes,Artist,1.0,Average,2.0,Cat_6,B
1738,467485,Male,Yes,58,Yes,Lawyer,0.0,High,2.0,Cat_6,B
1741,467232,Male,No,33,No,Entertainment,0.0,Low,2.0,Cat_6,A
1742,466855,Male,Yes,69,No,Entertainment,0.0,Low,5.0,Cat_3,A
1747,462994,Female,Yes,39,No,Artist,,Average,3.0,Cat_6,B
1750,463226,Female,Yes,38,Yes,Executive,0.0,Average,2.0,Cat_6,A
1751,461232,Female,Yes,36,Yes,Executive,,High,,Cat_3,A
1755,462719,Female,Yes,55,Yes,Artist,0.0,High,5.0,Cat_6,B
1757,459084,Male,Yes,47,No,Executive,0.0,High,2.0,Cat_7,B
1758,467924,Male,Yes,52,Yes,Artist,0.0,Low,3.0,Cat_4,A
1761,466712,Male,Yes,78,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
1766,461702,Female,Yes,53,Yes,Engineer,8.0,High,4.0,Cat_6,A
1767,464312,Male,No,43,Yes,Artist,1.0,Low,1.0,Cat_3,A
1769,466045,Female,No,38,No,Entertainment,8.0,Low,2.0,Cat_6,B
1772,464322,Male,Yes,79,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
1774,462058,Male,Yes,42,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
1775,459368,Male,Yes,28,No,Executive,,Low,7.0,Cat_4,A
1777,466948,Male,Yes,58,Yes,Artist,1.0,Low,2.0,Cat_7,B
1778,461606,Male,Yes,69,Yes,Lawyer,0.0,High,3.0,Cat_6,A
1780,466014,Female,Yes,47,No,Engineer,0.0,High,2.0,Cat_4,A
1782,464909,Female,Yes,38,Yes,Homemaker,0.0,Low,2.0,Cat_4,A
1784,462429,Male,Yes,76,No,Lawyer,0.0,Low,1.0,Cat_6,A
1788,459960,Female,Yes,56,Yes,,1.0,Low,1.0,Cat_6,B
1790,464497,Female,No,39,No,Engineer,0.0,Low,3.0,Cat_3,A
1791,467150,Female,No,41,Yes,Artist,8.0,Low,3.0,Cat_6,A
1796,466475,Female,Yes,33,No,Artist,,Low,2.0,Cat_1,B
1798,467448,Female,Yes,49,No,Engineer,0.0,Low,1.0,Cat_6,A
1800,462072,Male,No,39,Yes,Artist,0.0,Low,1.0,Cat_6,A
1801,463211,Male,Yes,68,Yes,Lawyer,8.0,Low,1.0,Cat_5,A
1802,464059,Male,Yes,57,Yes,Artist,1.0,Low,1.0,Cat_6,A
1803,463746,Male,No,38,Yes,Artist,0.0,Low,1.0,Cat_6,A
1808,466434,Male,Yes,53,Yes,Artist,0.0,Average,4.0,Cat_6,B
1809,467305,Female,Yes,38,Yes,Homemaker,8.0,Average,3.0,Cat_6,B
1813,459159,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
1814,465980,Female,No,31,Yes,Healthcare,1.0,Low,7.0,Cat_6,A
1815,467713,Female,Yes,38,No,Executive,,Average,4.0,Cat_4,A
1819,460607,Male,Yes,36,Yes,Artist,9.0,Average,4.0,Cat_7,A
1820,462825,Male,Yes,41,No,Executive,1.0,High,2.0,Cat_4,B
1822,460936,Male,Yes,70,Yes,Executive,1.0,High,5.0,Cat_3,B
1823,458991,Female,Yes,84,Yes,Lawyer,3.0,High,2.0,Cat_6,A
1825,464281,Female,No,39,Yes,Artist,0.0,Low,1.0,Cat_6,A
1827,460949,Male,Yes,40,Yes,Doctor,1.0,Low,5.0,Cat_6,A
1830,460786,Male,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6,B
1831,465968,Female,No,35,Yes,Artist,10.0,Low,1.0,Cat_6,A
1834,462652,Male,Yes,37,No,Artist,,Average,3.0,Cat_4,B
1835,465050,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,B
1838,463649,Male,No,22,No,Doctor,0.0,Low,4.0,Cat_6,B
1839,466969,Female,No,43,Yes,Homemaker,9.0,Low,1.0,Cat_6,A
1842,464134,Female,No,43,Yes,Entertainment,0.0,Low,6.0,Cat_6,A
1844,464089,Female,Yes,40,Yes,Artist,5.0,High,5.0,,B
1847,460418,Female,No,35,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
1849,467049,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_6,B
1851,466910,Male,Yes,59,Yes,Entertainment,9.0,Low,1.0,Cat_6,A
1852,466459,Female,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_6,B
1853,463085,Female,No,35,Yes,Artist,0.0,Low,1.0,Cat_6,A
1861,464539,Male,Yes,42,No,Executive,3.0,High,3.0,Cat_4,A
1863,464943,Female,Yes,37,No,Engineer,1.0,Average,6.0,Cat_4,B
1866,461812,Male,Yes,30,No,Artist,9.0,High,6.0,Cat_2,A
1867,466848,Female,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6,B
1870,462175,Female,No,36,Yes,Homemaker,9.0,Low,1.0,Cat_2,A
1871,465818,Male,No,27,No,Entertainment,1.0,Low,3.0,Cat_4,B
1872,467190,Male,Yes,36,Yes,Executive,0.0,Low,2.0,Cat_3,B
1873,467848,Male,No,37,Yes,Artist,12.0,Low,1.0,Cat_6,B
1877,467309,Female,No,35,Yes,Engineer,2.0,Low,1.0,Cat_7,B
1878,467365,Male,No,40,Yes,Artist,1.0,Low,1.0,Cat_6,A
1879,461913,Male,No,37,Yes,Entertainment,6.0,Low,4.0,Cat_2,A
1885,463036,Male,Yes,48,Yes,Artist,,Low,6.0,Cat_6,B
1886,461079,Female,No,26,No,Engineer,4.0,Low,1.0,Cat_7,A
1889,465367,Male,Yes,69,No,Executive,1.0,High,3.0,Cat_6,B
1890,467088,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3,A
1894,464713,Female,Yes,71,Yes,Artist,0.0,High,4.0,Cat_1,B
1896,467080,Female,Yes,87,Yes,Lawyer,1.0,High,2.0,Cat_6,A
1897,460683,Male,Yes,59,No,Entertainment,6.0,Average,3.0,Cat_3,B
1899,463025,Male,Yes,40,No,Executive,7.0,Low,4.0,Cat_6,A
1900,459731,Female,Yes,58,Yes,Artist,0.0,High,3.0,,B
1903,463147,Male,No,31,No,Healthcare,,Low,4.0,Cat_6,B
1905,465722,Male,Yes,47,No,,1.0,Low,5.0,Cat_3,A
1908,459146,Male,Yes,69,Yes,Artist,1.0,Low,2.0,Cat_6,A
1910,466419,Female,Yes,45,Yes,Entertainment,3.0,Average,5.0,Cat_3,B
1911,465443,Male,Yes,38,Yes,Artist,0.0,Low,4.0,Cat_6,A
1913,459941,Male,Yes,65,Yes,Artist,4.0,Low,,Cat_6,B
1915,464737,Female,Yes,58,No,Engineer,0.0,Average,6.0,Cat_4,A
1923,461353,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,A
1927,463637,Female,No,30,Yes,Healthcare,,Low,5.0,Cat_2,A
1928,466917,Male,Yes,43,No,Executive,3.0,Low,,Cat_6,B
1934,461536,Female,No,39,Yes,Doctor,2.0,Low,1.0,Cat_6,B
1935,464296,Male,No,43,Yes,Doctor,1.0,Low,4.0,Cat_6,A
1936,463142,Female,No,33,Yes,Artist,5.0,Low,2.0,Cat_4,B
1939,467899,Male,Yes,66,Yes,Artist,1.0,Average,2.0,Cat_6,B
1941,461383,Male,Yes,71,Yes,Artist,0.0,High,2.0,Cat_6,B
1943,464658,Male,Yes,33,No,Artist,1.0,Average,2.0,Cat_4,B
1944,460699,Male,No,28,Yes,Artist,9.0,Low,1.0,Cat_6,A
1945,460180,Female,Yes,27,Yes,Marketing,11.0,Average,2.0,Cat_6,A
1946,462683,Female,Yes,38,No,Engineer,1.0,Low,5.0,Cat_1,B
1948,466593,Male,Yes,70,Yes,Lawyer,0.0,High,3.0,Cat_6,A
1950,465678,Male,Yes,36,No,Entertainment,1.0,Low,2.0,Cat_4,A
1952,459394,Male,No,28,No,Entertainment,9.0,Low,2.0,Cat_6,A
1954,461023,Male,Yes,65,No,Lawyer,,High,2.0,Cat_3,B
1957,460047,Male,No,41,Yes,Entertainment,8.0,Low,2.0,Cat_6,A
1958,460378,Female,No,40,Yes,Doctor,1.0,Low,1.0,Cat_6,A
1959,464758,Female,Yes,47,No,Engineer,1.0,Average,4.0,Cat_4,B
1960,460931,Male,Yes,40,Yes,Entertainment,2.0,Average,5.0,Cat_6,A
1961,463240,Female,Yes,53,No,Engineer,0.0,Average,3.0,Cat_6,A
1962,461126,Female,No,28,Yes,Homemaker,,Low,2.0,Cat_4,B
1963,459698,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,A
1964,461598,Female,No,27,Yes,Artist,8.0,Low,1.0,Cat_6,A
1965,465979,Male,Yes,43,Yes,Artist,2.0,Low,2.0,Cat_6,B
1971,467488,Female,Yes,38,Yes,Entertainment,,Average,2.0,Cat_2,A
1975,467195,Male,Yes,27,Yes,Executive,,High,2.0,Cat_6,A
1976,466310,Female,Yes,40,Yes,Engineer,0.0,Average,2.0,Cat_6,B
1977,467617,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
1978,459975,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,B
1979,464386,Male,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6,B
1981,465859,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6,A
1982,464394,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,A
1984,460964,Male,Yes,84,No,Lawyer,1.0,High,2.0,Cat_6,A
1985,461975,Female,No,42,Yes,Entertainment,6.0,Low,2.0,Cat_6,A
1987,464563,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,B
1988,464945,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_4,A
1989,463688,Female,No,52,Yes,Doctor,1.0,Low,1.0,Cat_4,B
1990,461750,Male,No,52,No,Artist,5.0,Low,1.0,Cat_6,B
1993,461372,Male,No,27,Yes,Artist,3.0,Low,1.0,Cat_2,A
1999,460330,Female,No,51,Yes,Entertainment,4.0,Low,1.0,Cat_6,A
2001,466789,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3,B
2002,466679,Female,No,43,Yes,Artist,8.0,Low,2.0,Cat_6,B
2003,459362,Male,Yes,55,No,Executive,0.0,Low,2.0,Cat_6,A
2004,466128,Male,No,35,Yes,Artist,4.0,Low,2.0,Cat_6,A
2005,462474,Female,Yes,25,No,Engineer,1.0,Average,2.0,Cat_4,A
2009,462103,Female,Yes,53,No,Entertainment,9.0,High,2.0,Cat_6,A
2010,459227,Female,Yes,31,No,Engineer,9.0,Low,4.0,Cat_6,A
2011,467761,Male,No,39,Yes,Artist,1.0,Low,2.0,Cat_6,B
2012,459163,Male,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
2014,460178,Male,Yes,50,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
2015,462803,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_2,B
2017,466343,Male,No,30,Yes,Doctor,0.0,Low,2.0,Cat_3,A
2021,462740,Male,Yes,63,Yes,Artist,6.0,Low,1.0,Cat_6,B
2028,461175,Male,Yes,57,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
2029,464872,Male,Yes,42,Yes,Artist,1.0,Low,4.0,Cat_4,B
2030,460830,Male,Yes,40,No,Entertainment,2.0,Average,5.0,Cat_2,B
2031,459741,Male,Yes,66,No,Lawyer,0.0,High,3.0,Cat_6,B
2032,461154,Male,No,21,No,Homemaker,0.0,Low,4.0,Cat_3,A
2033,464990,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_6,B
2038,462380,Female,Yes,53,No,Artist,1.0,High,4.0,Cat_6,A
2041,465336,Female,No,41,Yes,Doctor,9.0,Low,1.0,Cat_4,A
2043,461050,Male,Yes,47,Yes,,1.0,High,3.0,Cat_6,B
2044,460485,Female,No,18,No,Marketing,9.0,Low,5.0,Cat_3,B
2045,467901,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6,B
2049,462285,Male,Yes,48,Yes,Doctor,,Low,2.0,,A
2050,463044,Male,Yes,80,Yes,Lawyer,,High,2.0,Cat_6,B
2051,463086,Male,No,33,Yes,Artist,8.0,Low,,Cat_5,A
2053,461419,Male,Yes,27,No,Entertainment,3.0,Average,2.0,Cat_6,B
2054,465767,Male,No,28,No,Healthcare,0.0,Low,5.0,Cat_4,B
2055,460598,Female,Yes,35,Yes,Doctor,0.0,Average,3.0,Cat_3,A
2057,466482,Female,Yes,39,Yes,Homemaker,,Average,3.0,Cat_3,A
2058,461584,Female,Yes,56,Yes,Artist,1.0,High,4.0,Cat_2,B
2059,462066,Female,No,26,Yes,Artist,13.0,Low,2.0,Cat_6,B
2060,463369,Male,Yes,31,Yes,Entertainment,4.0,Low,2.0,Cat_6,B
2062,464649,Male,Yes,39,No,Entertainment,1.0,Average,4.0,Cat_4,A
2064,466298,Male,Yes,45,No,Doctor,0.0,Low,4.0,Cat_4,A
2067,459238,Female,Yes,80,Yes,Lawyer,,High,2.0,Cat_6,A
2070,462208,Female,Yes,33,No,Engineer,7.0,Average,5.0,Cat_4,B
2071,461755,Male,No,29,No,Artist,1.0,Low,3.0,Cat_2,A
2073,466872,Male,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_3,B
2075,463476,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,B
2076,463953,Male,Yes,28,Yes,Entertainment,3.0,Average,3.0,Cat_7,B
2077,462202,Female,No,43,Yes,Entertainment,1.0,Low,4.0,Cat_4,A
2080,461770,Male,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6,A
2081,466525,Male,Yes,33,Yes,Artist,0.0,Average,2.0,Cat_6,B
2087,460450,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_4,B
2088,466520,Male,,61,,Engineer,2.0,Average,2.0,Cat_3,B
2090,460780,Female,No,30,Yes,Healthcare,1.0,Low,2.0,Cat_3,A
2092,465105,Male,Yes,69,No,Executive,9.0,Average,2.0,Cat_6,B
2094,462961,Female,Yes,56,No,Engineer,1.0,Average,5.0,Cat_6,B
2095,463932,Female,Yes,72,Yes,Artist,1.0,Average,3.0,Cat_6,B
2096,459145,Male,Yes,88,No,Lawyer,,Low,1.0,Cat_2,A
2098,463721,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_2,B
2099,467369,Male,No,41,Yes,Artist,2.0,Low,3.0,Cat_6,A
2102,464793,Female,Yes,26,No,Marketing,7.0,High,3.0,Cat_4,A
2106,460204,Male,Yes,41,Yes,Artist,4.0,Low,4.0,Cat_6,A
2108,466762,Male,Yes,63,Yes,Homemaker,1.0,Low,3.0,Cat_6,B
2110,459634,Female,No,39,Yes,Engineer,,Low,3.0,Cat_6,B
2111,465416,Male,Yes,55,No,Engineer,1.0,High,4.0,Cat_6,A
2114,460710,Female,Yes,38,Yes,Artist,0.0,Average,3.0,Cat_6,A
2115,460098,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_3,B
2118,464042,Female,Yes,42,Yes,Artist,9.0,Low,2.0,Cat_6,B
2119,467627,Female,No,45,Yes,Engineer,0.0,Low,1.0,Cat_6,A
2122,465413,Female,Yes,41,Yes,Engineer,0.0,High,3.0,Cat_6,A
2123,465126,Female,Yes,35,No,Engineer,7.0,Average,4.0,Cat_4,A
2124,465950,Female,Yes,52,Yes,Artist,6.0,Low,2.0,Cat_6,A
2125,466734,Female,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,B
2127,466142,Female,Yes,29,Yes,Entertainment,0.0,Average,2.0,Cat_6,A
2128,467888,Male,No,27,No,Doctor,0.0,Low,4.0,Cat_6,B
2129,461992,Female,No,37,Yes,Doctor,1.0,Low,1.0,Cat_4,A
2131,459973,Female,No,50,Yes,Artist,0.0,Low,2.0,Cat_6,A
2132,460695,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
2134,464140,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6,B
2135,465606,Male,Yes,37,Yes,Engineer,1.0,Average,3.0,Cat_3,A
2137,462330,Female,No,30,No,Artist,1.0,Low,1.0,Cat_6,B
2138,459940,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_1,B
2139,466352,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,Cat_6,B
2141,460049,Male,Yes,43,Yes,Entertainment,0.0,Average,2.0,Cat_5,A
2144,465082,Male,Yes,67,Yes,Lawyer,0.0,Low,1.0,Cat_3,A
2145,459832,Male,Yes,66,Yes,Executive,0.0,Low,1.0,Cat_6,B
2149,461458,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6,B
2152,462033,Male,No,32,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
2154,463090,Female,Yes,55,No,Engineer,3.0,Average,2.0,Cat_6,B
2156,460148,Female,Yes,73,No,Engineer,1.0,Low,,,A
2159,464655,Male,Yes,39,Yes,,0.0,Average,5.0,Cat_4,A
2160,466088,Female,No,31,No,Healthcare,0.0,Low,7.0,Cat_6,B
2164,463410,Male,Yes,37,No,Doctor,,Average,2.0,Cat_6,B
2166,462827,Female,No,22,No,Doctor,1.0,Low,3.0,Cat_3,A
2167,461500,Female,No,26,Yes,Doctor,0.0,Low,3.0,Cat_6,B
2168,461553,Male,No,39,Yes,Artist,1.0,Low,3.0,Cat_7,A
2169,467912,Male,Yes,61,Yes,Entertainment,1.0,Low,2.0,Cat_5,A
2174,460335,Female,No,63,Yes,Doctor,0.0,Low,2.0,Cat_6,B
2176,463962,Female,,35,Yes,Artist,12.0,Low,2.0,Cat_6,B
2177,459807,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
2178,463364,Female,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6,B
2180,462686,Male,Yes,41,Yes,Entertainment,9.0,Average,4.0,,A
2181,462949,Male,Yes,35,No,Homemaker,1.0,Average,3.0,Cat_6,B
2182,460275,Female,No,52,Yes,Artist,6.0,Low,1.0,Cat_6,A
2184,460728,Female,,39,Yes,Artist,0.0,Low,1.0,Cat_7,B
2185,462416,Male,Yes,45,No,Artist,0.0,Low,2.0,Cat_4,B
2189,463106,Female,Yes,84,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
2191,466474,Male,No,29,Yes,Entertainment,6.0,Low,3.0,Cat_6,A
2192,461711,Female,No,35,Yes,Artist,8.0,Low,3.0,Cat_2,A
2196,466344,Male,No,43,Yes,Entertainment,0.0,Low,2.0,Cat_2,A
2198,460423,Female,Yes,53,Yes,Artist,3.0,Low,1.0,Cat_7,A
2201,463049,Male,Yes,51,No,Executive,2.0,High,5.0,Cat_6,A
2203,462407,Male,Yes,37,No,Doctor,2.0,Average,4.0,Cat_6,A
2204,459450,Male,Yes,55,Yes,Artist,4.0,Average,4.0,Cat_6,A
2205,463255,Male,No,42,Yes,Entertainment,3.0,Low,2.0,Cat_6,A
2207,465761,Female,No,42,Yes,Artist,12.0,Low,2.0,Cat_4,A
2208,467728,Female,Yes,38,No,Engineer,1.0,High,5.0,Cat_6,B
2209,465841,Female,No,52,Yes,Engineer,3.0,Low,1.0,Cat_6,A
2212,461722,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6,B
2213,460898,Male,Yes,48,No,Artist,3.0,Average,4.0,Cat_6,B
2215,460403,Female,No,56,Yes,Doctor,3.0,Low,1.0,Cat_6,A
2219,467112,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_2,B
2221,463233,Male,Yes,50,No,Executive,0.0,Average,5.0,Cat_6,B
2223,465915,Male,Yes,40,Yes,Entertainment,8.0,Average,2.0,Cat_6,B
2225,460624,Male,Yes,57,Yes,Homemaker,5.0,High,2.0,Cat_6,A
2227,464320,Male,Yes,74,No,Lawyer,0.0,High,2.0,Cat_6,A
2231,463309,Male,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_3,B
2233,464195,Male,No,29,Yes,Artist,0.0,Low,1.0,Cat_6,A
2234,467696,Male,Yes,84,Yes,Lawyer,,High,3.0,Cat_6,B
2236,466504,Male,Yes,38,No,Executive,9.0,High,5.0,Cat_6,B
2237,466792,Female,Yes,82,No,Lawyer,0.0,Low,1.0,Cat_6,A
2238,459875,Male,Yes,71,No,Lawyer,0.0,High,,Cat_6,A
2239,463837,Female,Yes,50,No,Engineer,0.0,Low,3.0,Cat_7,B
2240,465384,Male,Yes,56,Yes,Artist,0.0,High,2.0,Cat_6,B
2242,465268,Male,Yes,29,No,Executive,12.0,Low,3.0,Cat_6,B
2245,466665,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,A
2246,462290,Female,No,33,Yes,Doctor,1.0,Low,1.0,Cat_6,B
2248,464926,Female,Yes,46,No,Engineer,0.0,High,3.0,Cat_4,A
2249,460343,Female,No,67,Yes,Artist,0.0,Low,2.0,Cat_6,B
2251,464266,Male,No,28,No,Doctor,8.0,Low,3.0,Cat_6,A
2253,467698,Female,Yes,40,No,Artist,3.0,Average,,Cat_6,A
2258,460313,Male,No,32,Yes,Artist,13.0,Low,3.0,Cat_6,A
2259,465497,Male,No,25,No,Homemaker,14.0,Low,3.0,Cat_5,A
2260,465846,Female,No,40,Yes,Artist,5.0,Low,1.0,Cat_6,A
2262,462704,Male,Yes,48,Yes,Executive,5.0,High,5.0,Cat_6,B
2265,464205,Female,Yes,82,No,Entertainment,0.0,High,2.0,Cat_6,B
2268,467967,Male,No,30,Yes,Entertainment,8.0,Low,4.0,Cat_6,A
2271,462361,Male,Yes,60,Yes,Artist,0.0,Low,2.0,Cat_4,A
2277,461051,Female,Yes,71,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
2278,461142,Female,No,40,Yes,Engineer,1.0,Low,3.0,Cat_3,B
2279,461521,Male,Yes,68,Yes,Artist,0.0,High,2.0,Cat_6,B
2280,459422,Male,Yes,50,Yes,Entertainment,,Low,4.0,Cat_6,A
2282,467432,Male,No,29,Yes,Healthcare,,Low,3.0,Cat_6,B
2283,464016,Female,,29,Yes,Entertainment,0.0,High,1.0,Cat_1,A
2284,464654,Female,Yes,39,No,Engineer,1.0,Average,4.0,Cat_4,B
2285,459111,Male,Yes,41,Yes,Executive,0.0,Low,4.0,Cat_6,B
2288,464365,Male,No,35,Yes,Artist,,Low,1.0,Cat_6,A
2289,460046,Female,Yes,49,Yes,Artist,3.0,Low,2.0,Cat_6,B
2293,467057,Female,No,50,No,Entertainment,8.0,Low,2.0,Cat_6,A
2295,464210,Male,No,43,Yes,Marketing,0.0,Low,2.0,Cat_6,A
2298,464817,Male,No,31,Yes,Artist,7.0,Low,1.0,Cat_4,A
2302,465694,Male,Yes,37,Yes,Healthcare,1.0,Average,2.0,Cat_4,A
2307,466456,Female,Yes,43,No,Doctor,9.0,Low,1.0,Cat_2,A
2310,462785,Female,Yes,40,Yes,Engineer,,Average,5.0,Cat_3,B
2311,466906,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
2314,462372,Female,Yes,65,No,Lawyer,,High,2.0,Cat_6,A
2315,462400,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6,B
2318,461754,Male,Yes,65,No,Entertainment,1.0,High,2.0,Cat_6,B
2319,461376,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,B
2324,463857,Male,Yes,56,No,Healthcare,0.0,High,4.0,Cat_7,B
2325,465849,Female,No,32,Yes,Doctor,5.0,Low,3.0,Cat_4,A
2329,464711,Female,Yes,38,Yes,Artist,7.0,Average,3.0,Cat_1,B
2332,459449,Male,Yes,43,Yes,Artist,,Low,2.0,Cat_6,B
2336,460290,Female,,50,Yes,Artist,,High,1.0,,B
2338,464754,Female,Yes,43,No,Engineer,4.0,Average,7.0,Cat_4,A
2340,461987,Female,Yes,43,No,Engineer,1.0,Average,2.0,Cat_6,B
2341,463259,Male,Yes,75,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
2343,461628,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_6,B
2344,459126,Male,Yes,61,Yes,Artist,2.0,Low,2.0,Cat_6,B
2347,460860,Male,Yes,52,Yes,Artist,7.0,Average,4.0,Cat_6,B
2348,467629,Male,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,B
2349,461720,Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_4,B
2351,465832,Male,Yes,53,Yes,Executive,9.0,High,5.0,Cat_4,B
2354,463541,Female,No,26,No,Healthcare,0.0,Low,3.0,Cat_5,B
2355,462431,Male,No,32,No,Entertainment,9.0,Low,4.0,Cat_6,A
2357,461693,Female,Yes,36,Yes,Artist,1.0,Average,4.0,Cat_6,B
2358,466793,Female,,62,Yes,Artist,4.0,Average,3.0,Cat_6,B
2359,466010,Female,Yes,69,No,Doctor,0.0,Low,1.0,Cat_3,A
2360,465674,Female,No,39,Yes,Entertainment,1.0,Low,2.0,Cat_4,A
2361,459405,Female,Yes,81,No,Doctor,0.0,High,2.0,Cat_6,A
2364,466093,Male,No,52,Yes,Entertainment,1.0,Low,5.0,Cat_4,B
2365,462773,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_6,B
2366,467087,Male,No,68,Yes,Lawyer,0.0,Low,,Cat_6,B
2369,467056,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6,A
