,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1840,462030,Male,No,36,Yes,Artist,11.0,Low,2.0,Cat_6,C
1841,463735,Male,No,29,Yes,Healthcare,4.0,Low,2.0,Cat_6,C
1844,464089,Female,Yes,40,Yes,Artist,5.0,High,5.0,,B
1845,466643,Female,Yes,68,Yes,Lawyer,9.0,High,4.0,Cat_6,C
1846,461313,Male,Yes,57,Yes,Artist,1.0,Average,,Cat_6,C
1848,461303,Female,No,23,No,Doctor,7.0,Low,4.0,Cat_2,C
1849,467049,Male,No,50,Yes,Artist,1.0,Low,1.0,Cat_6,B
1852,466459,Female,No,30,Yes,Healthcare,3.0,Low,5.0,Cat_6,B
1856,461432,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
1857,463978,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_2,C
1860,467394,Male,No,29,No,Healthcare,6.0,Low,3.0,Cat_6,C
1863,464943,Female,Yes,37,No,Engineer,1.0,Average,6.0,Cat_4,B
1864,466147,Female,Yes,52,No,Artist,0.0,Average,4.0,Cat_6,C
1865,466263,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_4,C
1867,466848,Female,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6,B
1869,463957,Female,No,32,No,Entertainment,0.0,Low,3.0,Cat_4,C
1871,465818,Male,No,27,No,Entertainment,1.0,Low,3.0,Cat_4,B
1872,467190,Male,Yes,36,Yes,Executive,0.0,Low,2.0,Cat_3,B
1873,467848,Male,No,37,Yes,Artist,12.0,Low,1.0,Cat_6,B
1875,459311,Male,No,29,Yes,Executive,0.0,Low,5.0,Cat_6,C
1877,467309,Female,No,35,Yes,Engineer,2.0,Low,1.0,Cat_7,B
1882,461316,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3,C
1884,460556,Female,Yes,38,Yes,,1.0,Low,1.0,Cat_3,C
1885,463036,Male,Yes,48,Yes,Artist,,Low,6.0,Cat_6,B
1889,465367,Male,Yes,69,No,Executive,1.0,High,3.0,Cat_6,B
1891,463887,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_6,C
1894,464713,Female,Yes,71,Yes,Artist,0.0,High,4.0,Cat_1,B
1897,460683,Male,Yes,59,No,Entertainment,6.0,Average,3.0,Cat_3,B
1900,459731,Female,Yes,58,Yes,Artist,0.0,High,3.0,,B
1903,463147,Male,No,31,No,Healthcare,,Low,4.0,Cat_6,B
1907,461934,Female,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6,C
1909,461448,Male,Yes,69,Yes,Doctor,0.0,High,3.0,Cat_6,C
1910,466419,Female,Yes,45,Yes,Entertainment,3.0,Average,5.0,Cat_3,B
1912,459105,Male,Yes,39,Yes,Executive,5.0,High,3.0,Cat_6,C
1913,459941,Male,Yes,65,Yes,Artist,4.0,Low,,Cat_6,B
1917,465329,Male,Yes,35,Yes,Artist,5.0,Average,2.0,Cat_6,C
1922,464335,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,C
1925,463712,Female,Yes,37,Yes,Doctor,1.0,Average,2.0,Cat_6,C
1928,466917,Male,Yes,43,No,Executive,3.0,Low,,Cat_6,B
1931,465000,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,C
1933,467500,Female,Yes,32,Yes,Artist,4.0,High,2.0,Cat_6,C
1934,461536,Female,No,39,Yes,Doctor,2.0,Low,1.0,Cat_6,B
1936,463142,Female,No,33,Yes,Artist,5.0,Low,2.0,Cat_4,B
1937,461004,Male,Yes,61,Yes,Artist,1.0,Average,3.0,Cat_3,C
1938,462323,Female,Yes,70,Yes,Doctor,0.0,Average,2.0,Cat_6,C
1939,467899,Male,Yes,66,Yes,Artist,1.0,Average,2.0,Cat_6,B
1940,461941,Female,Yes,72,Yes,Artist,0.0,Low,1.0,Cat_6,C
1941,461383,Male,Yes,71,Yes,Artist,0.0,High,2.0,Cat_6,B
1943,464658,Male,Yes,33,No,Artist,1.0,Average,2.0,Cat_4,B
1946,462683,Female,Yes,38,No,Engineer,1.0,Low,5.0,Cat_1,B
1947,464988,Male,Yes,63,Yes,Artist,0.0,Average,7.0,Cat_6,C
1951,467862,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6,C
1953,460091,Female,No,26,Yes,Entertainment,1.0,Low,5.0,Cat_6,C
1954,461023,Male,Yes,65,No,Lawyer,,High,2.0,Cat_3,B
1956,463632,Male,Yes,30,Yes,Artist,0.0,Average,2.0,Cat_6,C
1959,464758,Female,Yes,47,No,Engineer,1.0,Average,4.0,Cat_4,B
1962,461126,Female,No,28,Yes,Homemaker,,Low,2.0,Cat_4,B
1965,465979,Male,Yes,43,Yes,Artist,2.0,Low,2.0,Cat_6,B
1966,463974,Female,No,33,Yes,Homemaker,7.0,Low,3.0,Cat_2,C
1967,466231,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
1968,459833,Male,Yes,70,Yes,Executive,1.0,High,2.0,Cat_6,C
1970,467628,Male,Yes,73,No,Executive,,High,3.0,Cat_6,C
1976,466310,Female,Yes,40,Yes,Engineer,0.0,Average,2.0,Cat_6,B
1978,459975,Female,No,38,Yes,Artist,7.0,Low,1.0,Cat_6,B
1979,464386,Male,Yes,39,Yes,Doctor,0.0,Average,3.0,Cat_6,B
1980,462005,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2,C
1987,464563,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,B
1989,463688,Female,No,52,Yes,Doctor,1.0,Low,1.0,Cat_4,B
1990,461750,Male,No,52,No,Artist,5.0,Low,1.0,Cat_6,B
1994,463367,Female,No,35,Yes,Engineer,4.0,Low,4.0,Cat_2,C
1995,467926,Male,Yes,79,Yes,Artist,0.0,High,2.0,Cat_6,C
1996,461483,Female,No,28,Yes,Doctor,1.0,Low,4.0,Cat_6,C
2001,466789,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3,B
2002,466679,Female,No,43,Yes,Artist,8.0,Low,2.0,Cat_6,B
2006,459782,Male,Yes,58,Yes,Artist,6.0,Average,4.0,Cat_6,C
2008,466683,Female,Yes,49,No,Artist,1.0,Average,4.0,Cat_3,C
2011,467761,Male,No,39,Yes,Artist,1.0,Low,2.0,Cat_6,B
2015,462803,Male,No,26,No,Doctor,0.0,Low,6.0,Cat_2,B
2016,460427,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
2018,461583,Female,Yes,60,Yes,Doctor,6.0,Average,2.0,Cat_6,C
2021,462740,Male,Yes,63,Yes,Artist,6.0,Low,1.0,Cat_6,B
2023,465009,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_6,C
2028,461175,Male,Yes,57,Yes,Healthcare,1.0,Low,3.0,Cat_6,B
2029,464872,Male,Yes,42,Yes,Artist,1.0,Low,4.0,Cat_4,B
2030,460830,Male,Yes,40,No,Entertainment,2.0,Average,5.0,Cat_2,B
2031,459741,Male,Yes,66,No,Lawyer,0.0,High,3.0,Cat_6,B
2033,464990,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_6,B
2034,467886,Female,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
2035,459201,Female,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_6,C
2040,461651,Female,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C
2042,461338,Male,Yes,43,Yes,Artist,1.0,Average,4.0,Cat_6,C
2043,461050,Male,Yes,47,Yes,,1.0,High,3.0,Cat_6,B
2044,460485,Female,No,18,No,Marketing,9.0,Low,5.0,Cat_3,B
2045,467901,Female,No,33,Yes,Entertainment,1.0,Low,4.0,Cat_6,B
2048,461192,Female,Yes,46,Yes,Artist,,High,,Cat_6,C
2050,463044,Male,Yes,80,Yes,Lawyer,,High,2.0,Cat_6,B
2052,459595,Female,Yes,36,Yes,Artist,4.0,High,7.0,Cat_6,C
2053,461419,Male,Yes,27,No,Entertainment,3.0,Average,2.0,Cat_6,B
2054,465767,Male,No,28,No,Healthcare,0.0,Low,5.0,Cat_4,B
2058,461584,Female,Yes,56,Yes,Artist,1.0,High,4.0,Cat_2,B
2059,462066,Female,No,26,Yes,Artist,13.0,Low,2.0,Cat_6,B
2060,463369,Male,Yes,31,Yes,Entertainment,4.0,Low,2.0,Cat_6,B
2063,463209,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,C
2066,466702,Male,Yes,62,,Lawyer,0.0,Low,1.0,Cat_6,C
2070,462208,Female,Yes,33,No,Engineer,7.0,Average,5.0,Cat_4,B
2073,466872,Male,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_3,B
2075,463476,Male,Yes,53,Yes,Artist,3.0,Average,3.0,Cat_6,B
2076,463953,Male,Yes,28,Yes,Entertainment,3.0,Average,3.0,Cat_7,B
2081,466525,Male,Yes,33,Yes,Artist,0.0,Average,2.0,Cat_6,B
2082,462349,Male,Yes,49,Yes,Artist,0.0,Average,6.0,Cat_6,C
2083,463964,Male,No,33,No,Healthcare,1.0,Low,4.0,Cat_6,C
2084,459353,Male,Yes,53,Yes,Artist,6.0,Average,2.0,Cat_6,C
2085,459709,Female,Yes,47,Yes,Artist,7.0,Average,4.0,Cat_6,C
2087,460450,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_4,B
2088,466520,Male,,61,,Engineer,2.0,Average,2.0,Cat_3,B
2091,463514,Male,Yes,63,Yes,Entertainment,,Average,2.0,Cat_6,C
2092,465105,Male,Yes,69,No,Executive,9.0,Average,2.0,Cat_6,B
2094,462961,Female,Yes,56,No,Engineer,1.0,Average,5.0,Cat_6,B
2095,463932,Female,Yes,72,Yes,Artist,1.0,Average,3.0,Cat_6,B
2098,463721,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_2,B
2103,463736,Male,Yes,48,No,Entertainment,,Average,5.0,Cat_6,C
2108,466762,Male,Yes,63,Yes,Homemaker,1.0,Low,3.0,Cat_6,B
2110,459634,Female,No,39,Yes,Engineer,,Low,3.0,Cat_6,B
2115,460098,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_3,B
2118,464042,Female,Yes,42,Yes,Artist,9.0,Low,2.0,Cat_6,B
2125,466734,Female,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,B
2126,466222,Male,Yes,51,No,Executive,5.0,Low,3.0,Cat_2,C
2128,467888,Male,No,27,No,Doctor,0.0,Low,4.0,Cat_6,B
2130,460522,Female,Yes,29,No,Homemaker,,Average,2.0,Cat_4,C
2133,464260,Female,Yes,72,Yes,Artist,3.0,Average,3.0,Cat_6,C
2134,464140,Female,Yes,83,Yes,Lawyer,1.0,High,2.0,Cat_6,B
2137,462330,Female,No,30,No,Artist,1.0,Low,1.0,Cat_6,B
2138,459940,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_1,B
2139,466352,Female,Yes,65,Yes,Doctor,1.0,Low,2.0,Cat_6,B
2140,463558,Female,Yes,88,Yes,Lawyer,1.0,Average,2.0,Cat_6,C
2142,464148,Male,Yes,50,Yes,Executive,9.0,High,3.0,Cat_2,C
2145,459832,Male,Yes,66,Yes,Executive,0.0,Low,1.0,Cat_6,B
2146,464609,Female,No,39,Yes,Artist,3.0,Low,2.0,Cat_6,C
2147,466703,Female,Yes,46,Yes,Homemaker,0.0,Average,,Cat_6,C
2149,461458,Female,No,40,Yes,Artist,6.0,Low,1.0,Cat_6,B
2150,459218,Male,Yes,88,Yes,Lawyer,0.0,High,3.0,Cat_6,C
2154,463090,Female,Yes,55,No,Engineer,3.0,Average,2.0,Cat_6,B
2155,459219,Female,Yes,47,Yes,Artist,0.0,Average,3.0,Cat_6,C
2157,461603,Male,No,39,Yes,Artist,,Low,1.0,Cat_6,C
2160,466088,Female,No,31,No,Healthcare,0.0,Low,7.0,Cat_6,B
2163,459076,Male,Yes,69,No,Doctor,0.0,Average,2.0,Cat_6,C
2164,463410,Male,Yes,37,No,Doctor,,Average,2.0,Cat_6,B
2165,463879,Male,Yes,45,Yes,Executive,0.0,High,2.0,Cat_6,C
2167,461500,Female,No,26,Yes,Doctor,0.0,Low,3.0,Cat_6,B
2170,465029,Female,Yes,74,No,Lawyer,1.0,High,2.0,Cat_6,C
2174,460335,Female,No,63,Yes,Doctor,0.0,Low,2.0,Cat_6,B
2175,466067,Male,Yes,69,Yes,Artist,0.0,Average,5.0,Cat_3,C
2176,463962,Female,,35,Yes,Artist,12.0,Low,2.0,Cat_6,B
2178,463364,Female,Yes,71,No,Lawyer,1.0,High,2.0,Cat_6,B
2179,463599,Female,No,31,No,Healthcare,10.0,Low,2.0,Cat_3,C
2181,462949,Male,Yes,35,No,Homemaker,1.0,Average,3.0,Cat_6,B
2184,460728,Female,,39,Yes,Artist,0.0,Low,1.0,Cat_7,B
2185,462416,Male,Yes,45,No,Artist,0.0,Low,2.0,Cat_4,B
2189,463106,Female,Yes,84,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
2193,460347,Male,Yes,40,Yes,Artist,14.0,Low,2.0,Cat_6,C
2208,467728,Female,Yes,38,No,Engineer,1.0,High,5.0,Cat_6,B
2211,466619,Male,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_6,C
2212,461722,Male,No,27,No,Doctor,1.0,Low,3.0,Cat_6,B
2213,460898,Male,Yes,48,No,Artist,3.0,Average,4.0,Cat_6,B
2219,467112,Male,No,43,Yes,Artist,1.0,Low,2.0,Cat_2,B
2220,459902,Male,Yes,52,Yes,Lawyer,8.0,High,2.0,Cat_6,C
2221,463233,Male,Yes,50,No,Executive,0.0,Average,5.0,Cat_6,B
2223,465915,Male,Yes,40,Yes,Entertainment,8.0,Average,2.0,Cat_6,B
2226,462020,Female,No,25,Yes,Artist,13.0,Low,2.0,Cat_6,C
2229,461561,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,C
2231,463309,Male,Yes,50,Yes,Artist,0.0,Average,2.0,Cat_3,B
2232,459134,Female,Yes,69,Yes,Lawyer,0.0,High,2.0,Cat_6,C
2234,467696,Male,Yes,84,Yes,Lawyer,,High,3.0,Cat_6,B
2235,459586,Male,Yes,73,No,Executive,1.0,Low,,Cat_6,C
2236,466504,Male,Yes,38,No,Executive,9.0,High,5.0,Cat_6,B
2239,463837,Female,Yes,50,No,Engineer,0.0,Low,3.0,Cat_7,B
2240,465384,Male,Yes,56,Yes,Artist,0.0,High,2.0,Cat_6,B
2242,465268,Male,Yes,29,No,Executive,12.0,Low,3.0,Cat_6,B
2244,464225,Female,No,31,No,Doctor,1.0,Low,5.0,Cat_3,C
2246,462290,Female,No,33,Yes,Doctor,1.0,Low,1.0,Cat_6,B
2249,460343,Female,No,67,Yes,Artist,0.0,Low,2.0,Cat_6,B
2254,463440,Female,Yes,73,Yes,Artist,0.0,Average,3.0,Cat_1,C
2262,462704,Male,Yes,48,Yes,Executive,5.0,High,5.0,Cat_6,B
2263,462160,Female,No,36,Yes,Artist,3.0,Low,3.0,Cat_6,C
2265,464205,Female,Yes,82,No,Entertainment,0.0,High,2.0,Cat_6,B
2270,462980,Male,No,28,Yes,Entertainment,1.0,Low,5.0,Cat_6,C
2272,461855,Female,Yes,52,Yes,Artist,1.0,Average,2.0,Cat_6,C
2277,461051,Female,Yes,71,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
2278,461142,Female,No,40,Yes,Engineer,1.0,Low,3.0,Cat_3,B
2279,461521,Male,Yes,68,Yes,Artist,0.0,High,2.0,Cat_6,B
2282,467432,Male,No,29,Yes,Healthcare,,Low,3.0,Cat_6,B
2284,464654,Female,Yes,39,No,Engineer,1.0,Average,4.0,Cat_4,B
2285,459111,Male,Yes,41,Yes,Executive,0.0,Low,4.0,Cat_6,B
2289,460046,Female,Yes,49,Yes,Artist,3.0,Low,2.0,Cat_6,B
2291,460609,Female,No,33,No,Healthcare,,Low,1.0,Cat_4,C
2297,459802,Female,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,C
2301,459072,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
2303,466381,Male,Yes,52,Yes,Artist,2.0,Average,2.0,Cat_6,C
2304,460947,Male,Yes,45,Yes,Executive,7.0,High,5.0,Cat_6,C
2306,467189,Female,Yes,46,Yes,Artist,1.0,High,4.0,Cat_6,C
2308,463805,Female,No,32,No,Doctor,8.0,Low,6.0,Cat_6,C
2309,462427,Male,Yes,87,Yes,Lawyer,9.0,Low,4.0,Cat_6,C
2310,462785,Female,Yes,40,Yes,Engineer,,Average,5.0,Cat_3,B
2311,466906,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
2312,461842,Male,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C
2315,462400,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6,B
2316,466598,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6,C
2318,461754,Male,Yes,65,No,Entertainment,1.0,High,2.0,Cat_6,B
2319,461376,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,B
2322,465720,Female,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6,C
2324,463857,Male,Yes,56,No,Healthcare,0.0,High,4.0,Cat_7,B
2327,461444,Female,Yes,68,Yes,Artist,1.0,High,2.0,Cat_6,C
2328,461828,Male,Yes,53,Yes,Artist,,Average,3.0,Cat_6,C
2329,464711,Female,Yes,38,Yes,Artist,7.0,Average,3.0,Cat_1,B
2331,465349,Female,Yes,49,Yes,Artist,0.0,High,4.0,Cat_6,C
2332,459449,Male,Yes,43,Yes,Artist,,Low,2.0,Cat_6,B
2334,466632,Female,Yes,57,Yes,Artist,1.0,High,2.0,Cat_6,C
2336,460290,Female,,50,Yes,Artist,,High,1.0,,B
2337,462154,Male,Yes,36,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
2339,460167,Female,No,18,No,Entertainment,1.0,Low,5.0,Cat_2,C
2340,461987,Female,Yes,43,No,Engineer,1.0,Average,2.0,Cat_6,B
2343,461628,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_6,B
2344,459126,Male,Yes,61,Yes,Artist,2.0,Low,2.0,Cat_6,B
2346,465143,Male,No,26,Yes,Engineer,0.0,Low,5.0,Cat_4,C
2347,460860,Male,Yes,52,Yes,Artist,7.0,Average,4.0,Cat_6,B
2348,467629,Male,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,B
2349,461720,Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_4,B
2350,460086,Male,Yes,50,No,Artist,1.0,Average,3.0,Cat_6,C
2351,465832,Male,Yes,53,Yes,Executive,9.0,High,5.0,Cat_4,B
2354,463541,Female,No,26,No,Healthcare,0.0,Low,3.0,Cat_5,B
2357,461693,Female,Yes,36,Yes,Artist,1.0,Average,4.0,Cat_6,B
2358,466793,Female,,62,Yes,Artist,4.0,Average,3.0,Cat_6,B
2364,466093,Male,No,52,Yes,Entertainment,1.0,Low,5.0,Cat_4,B
2365,462773,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_6,B
2366,467087,Male,No,68,Yes,Lawyer,0.0,Low,,Cat_6,B
2370,461990,Female,Yes,68,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
2371,464480,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
2372,461318,Female,Yes,56,Yes,Artist,1.0,Average,6.0,Cat_5,C
2377,463642,Female,No,27,Yes,Healthcare,0.0,Low,3.0,Cat_2,B
2379,466112,Male,Yes,51,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
2381,463027,Male,Yes,69,Yes,Executive,1.0,Average,4.0,Cat_6,B
2383,461469,Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_6,C
2384,461562,Male,Yes,51,Yes,Artist,,Average,4.0,Cat_2,C
2387,462491,Male,No,31,Yes,Artist,1.0,Low,5.0,Cat_6,C
2389,460988,Male,Yes,41,Yes,Entertainment,0.0,Average,3.0,Cat_4,C
2394,466153,Male,Yes,65,No,Entertainment,0.0,Average,2.0,Cat_6,C
2397,466710,Female,Yes,73,No,Artist,1.0,High,2.0,Cat_6,C
2398,465616,Male,Yes,42,Yes,Doctor,9.0,Low,2.0,Cat_6,C
2399,463173,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_3,B
2402,463063,Female,No,25,No,Marketing,,Low,7.0,Cat_2,B
2404,466480,Female,Yes,40,Yes,Artist,,Average,2.0,Cat_4,C
2407,466075,Female,Yes,50,Yes,Engineer,1.0,Average,4.0,Cat_4,B
2408,461723,Male,No,26,Yes,Healthcare,8.0,Low,2.0,Cat_6,C
2409,460783,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
2411,462781,Male,No,50,No,Marketing,1.0,Low,2.0,Cat_7,C
2413,461502,Female,No,37,Yes,Artist,9.0,Low,1.0,Cat_6,B
2415,466936,Male,Yes,55,No,Lawyer,1.0,High,3.0,Cat_6,C
2416,460552,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_3,C
2417,459345,Female,Yes,39,Yes,Artist,3.0,Low,1.0,Cat_6,B
2418,464256,Male,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6,C
2419,467097,Male,Yes,55,Yes,Artist,2.0,Low,1.0,Cat_6,B
2422,460152,Female,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,C
2423,463415,Female,No,28,Yes,Healthcare,,Low,5.0,Cat_6,B
2426,465426,Male,No,30,No,Healthcare,0.0,Low,4.0,Cat_6,B
2429,466618,Male,Yes,49,Yes,Artist,3.0,Average,2.0,Cat_6,C
2430,462168,Male,Yes,37,Yes,Executive,1.0,High,3.0,Cat_6,B
2431,465338,Male,Yes,47,Yes,Artist,13.0,Average,4.0,Cat_6,C
2432,463501,Male,Yes,52,Yes,Executive,0.0,High,2.0,Cat_6,C
2433,460817,Female,No,20,No,Entertainment,,Low,7.0,Cat_3,C
2434,459726,Male,Yes,79,No,Lawyer,0.0,High,2.0,Cat_6,B
2435,463516,Male,Yes,47,No,Executive,1.0,High,6.0,Cat_6,C
2442,460802,Male,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,C
2443,459467,Female,Yes,56,Yes,Artist,0.0,Average,2.0,Cat_6,C
2444,466953,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,B
2445,459086,Female,No,28,No,Healthcare,1.0,Low,2.0,Cat_6,B
2446,464915,Male,Yes,41,Yes,Executive,,High,4.0,Cat_4,B
2451,461935,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6,C
2452,459089,Male,No,19,No,Artist,9.0,Low,7.0,Cat_7,B
2453,462365,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,B
2455,467332,Female,Yes,70,Yes,Homemaker,3.0,Low,2.0,Cat_6,B
2458,466228,Male,Yes,80,No,Lawyer,0.0,Low,1.0,Cat_4,B
2461,466107,Male,Yes,48,Yes,Entertainment,1.0,Average,6.0,Cat_6,C
2464,467074,Female,No,31,No,Healthcare,1.0,Low,4.0,Cat_6,C
2465,464233,Female,Yes,48,Yes,Artist,1.0,Average,2.0,Cat_6,C
2467,465970,Female,Yes,38,No,Artist,1.0,Low,1.0,Cat_6,B
2469,467428,Female,Yes,46,Yes,Entertainment,2.0,Average,2.0,Cat_6,B
2470,465623,Male,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,C
2472,462975,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_6,C
2473,462389,Female,Yes,58,No,Engineer,1.0,Low,1.0,Cat_6,B
2479,467256,Male,No,33,No,Healthcare,0.0,Low,4.0,Cat_2,B
2482,466017,Female,Yes,45,Yes,Homemaker,1.0,Low,1.0,Cat_3,B
2487,460175,Female,No,28,No,Artist,0.0,Low,5.0,Cat_2,C
2489,465095,Male,Yes,48,Yes,Executive,1.0,High,4.0,Cat_6,C
2490,465452,Male,Yes,47,No,Entertainment,0.0,High,5.0,Cat_6,C
2493,467653,Male,Yes,58,Yes,Lawyer,2.0,High,2.0,Cat_6,C
2496,459983,Female,Yes,50,Yes,Artist,2.0,Low,1.0,Cat_6,B
2497,465845,Female,Yes,40,Yes,Entertainment,,Low,2.0,Cat_6,B
2500,461509,Male,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_6,B
2501,460542,Female,Yes,81,No,Lawyer,1.0,Low,,Cat_3,B
2503,464064,Female,Yes,39,No,Doctor,0.0,Low,2.0,Cat_6,B
2505,459303,Male,Yes,55,Yes,Artist,0.0,Low,1.0,Cat_6,B
2508,464456,Male,Yes,27,Yes,Artist,1.0,Low,4.0,Cat_6,C
2509,465106,Male,Yes,53,Yes,Executive,1.0,High,2.0,Cat_6,C
2511,466116,Male,Yes,62,Yes,Artist,0.0,Average,9.0,Cat_3,C
2515,459400,Female,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,B
2517,460320,Male,No,26,No,Artist,11.0,Low,4.0,Cat_6,C
2524,463715,Female,No,32,No,Artist,3.0,Low,4.0,Cat_6,C
2526,466766,Male,Yes,73,Yes,Lawyer,1.0,High,4.0,Cat_6,C
2527,462475,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,B
2528,465770,Male,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,B
2529,466823,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,B
2533,464080,Female,No,41,Yes,Artist,1.0,Low,2.0,Cat_6,C
2534,462287,Female,Yes,73,Yes,Artist,,Average,2.0,Cat_6,C
2535,466503,Male,Yes,45,Yes,Artist,7.0,Average,5.0,Cat_6,B
2537,461447,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,C
2541,464307,Female,Yes,50,Yes,Artist,1.0,Average,2.0,Cat_6,C
2542,461344,Male,Yes,43,No,Healthcare,6.0,High,2.0,Cat_7,B
2543,463353,Male,Yes,50,Yes,Executive,4.0,Average,4.0,Cat_2,B
2546,467172,Male,No,40,,Artist,8.0,Low,2.0,Cat_6,C
2551,464994,Male,Yes,56,Yes,Executive,8.0,High,5.0,Cat_6,C
2557,465281,Female,Yes,27,Yes,Artist,8.0,Average,2.0,Cat_6,C
2560,466547,Male,Yes,45,Yes,Executive,1.0,Low,5.0,Cat_6,B
2561,464631,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,C
2563,459848,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
2565,467259,Male,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,B
2567,463439,Male,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_6,B
2571,464419,Male,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,C
2575,463671,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
2576,466986,Male,Yes,45,No,Entertainment,1.0,Average,3.0,Cat_6,B
2578,463284,Female,Yes,60,Yes,Engineer,0.0,Low,,Cat_3,B
2579,465351,Female,Yes,51,Yes,Artist,8.0,Average,2.0,Cat_6,B
2580,464001,Male,Yes,59,Yes,Artist,0.0,Average,2.0,Cat_6,C
2584,466490,Female,Yes,84,No,Lawyer,0.0,High,2.0,Cat_6,B
2586,463665,Male,Yes,50,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
2587,463459,Male,Yes,73,Yes,Artist,5.0,High,3.0,Cat_6,C
2588,462756,Female,No,23,No,Engineer,1.0,Low,4.0,Cat_6,B
2592,462768,Male,Yes,46,Yes,Artist,0.0,Average,3.0,Cat_6,B
2601,467771,Female,Yes,59,Yes,Artist,0.0,Average,5.0,Cat_6,C
2602,462084,Male,Yes,70,Yes,Artist,1.0,Low,1.0,Cat_6,B
