,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
1712,467404,Male,Yes,52,Yes,Artist,4.0,Low,1.0,Cat_6,C
1713,461314,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
1714,463340,Female,No,23,No,Healthcare,0.0,Low,4.0,Cat_3,D
1718,461002,Male,No,42,No,Entertainment,,Low,3.0,Cat_3,D
1721,460630,Male,Yes,18,No,Executive,,Average,,Cat_3,D
1723,461726,Female,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_3,C
1724,463577,Female,Yes,37,Yes,Doctor,1.0,Average,2.0,Cat_6,C
1725,463038,Male,Yes,63,Yes,Executive,0.0,High,5.0,Cat_6,D
1726,464753,Female,No,33,No,Marketing,,Low,5.0,Cat_4,D
1727,464928,Female,Yes,50,Yes,Artist,1.0,Low,3.0,Cat_4,C
1728,467312,Female,Yes,62,Yes,Artist,1.0,Low,2.0,Cat_6,C
1729,464887,Male,Yes,49,Yes,Artist,1.0,Average,8.0,Cat_4,C
1730,460555,Male,Yes,46,Yes,Homemaker,6.0,Average,3.0,Cat_3,C
1732,461329,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_6,C
1733,459648,Female,Yes,42,Yes,Artist,2.0,High,2.0,Cat_6,C
1737,462566,Female,Yes,27,No,Doctor,0.0,Low,,Cat_3,C
1739,467351,Male,Yes,41,No,Artist,8.0,Average,2.0,Cat_6,C
1740,465864,Male,Yes,32,Yes,Entertainment,9.0,Average,2.0,Cat_6,D
1743,467238,Female,No,31,No,Doctor,6.0,Low,4.0,Cat_6,D
1744,467537,Female,Yes,68,No,Lawyer,,High,3.0,Cat_6,D
1745,463654,Female,No,39,No,Engineer,4.0,Low,3.0,Cat_3,D
1746,459047,Female,No,21,No,Healthcare,1.0,Low,5.0,Cat_4,D
1748,464363,Female,Yes,41,Yes,Artist,9.0,Low,1.0,Cat_6,C
1749,462565,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_6,C
1752,467671,Female,Yes,52,Yes,Artist,9.0,Low,4.0,Cat_6,C
1753,460374,Female,No,46,Yes,Artist,6.0,Low,2.0,Cat_6,C
1754,463077,Male,No,28,No,Doctor,4.0,Low,3.0,Cat_6,C
1756,459729,Female,No,41,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
1759,465439,Female,Yes,45,Yes,Artist,4.0,High,4.0,Cat_6,C
1760,462899,Male,No,32,No,Healthcare,,Low,3.0,Cat_6,D
1762,467433,Male,No,45,,Artist,0.0,Low,1.0,Cat_6,C
1763,462642,Male,Yes,39,No,Executive,,Average,7.0,Cat_4,D
1764,460983,Male,Yes,38,No,Doctor,0.0,High,4.0,Cat_6,D
1765,464008,Female,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
1768,462818,Male,Yes,59,Yes,Artist,1.0,Average,3.0,Cat_6,C
1770,461889,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
1771,467945,Male,Yes,65,Yes,Artist,0.0,Average,2.0,Cat_6,C
1773,465637,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_4,D
1776,462500,Male,Yes,49,Yes,Doctor,1.0,Average,2.0,Cat_6,C
1779,466184,Female,No,35,Yes,Artist,3.0,Low,1.0,Cat_6,C
1781,462890,Female,No,25,Yes,Marketing,12.0,Low,1.0,Cat_6,D
1783,459554,Female,No,25,No,Engineer,8.0,Low,3.0,Cat_6,D
1785,463605,Female,No,23,No,Healthcare,0.0,Low,5.0,Cat_5,D
1786,459531,Male,No,38,Yes,Marketing,3.0,Low,,Cat_6,D
1787,464608,Female,Yes,49,Yes,Artist,0.0,Average,3.0,Cat_6,C
1789,459597,Female,Yes,71,Yes,Artist,1.0,High,2.0,Cat_6,C
1792,464832,Male,Yes,66,No,Lawyer,1.0,Low,,Cat_4,D
1793,466829,Female,Yes,27,No,Homemaker,10.0,Low,1.0,Cat_6,D
1794,459508,Female,No,23,No,Healthcare,,Low,3.0,Cat_6,D
1795,463506,Female,Yes,35,Yes,Artist,2.0,Average,2.0,Cat_6,C
1797,462546,Female,No,21,No,Executive,8.0,Low,,Cat_7,D
1799,462852,Male,Yes,42,No,Engineer,9.0,Low,3.0,Cat_6,D
1804,465671,Female,Yes,35,No,Engineer,2.0,Average,5.0,Cat_4,D
1805,461729,Female,Yes,41,Yes,Marketing,0.0,Low,3.0,Cat_6,D
1806,464849,Male,Yes,40,Yes,Artist,0.0,Average,4.0,Cat_4,C
1807,461100,Female,No,32,Yes,Healthcare,,Low,3.0,Cat_3,C
1810,466270,Female,Yes,68,No,Marketing,0.0,Low,2.0,Cat_6,D
1811,463479,Male,No,30,No,Executive,1.0,Low,2.0,Cat_6,D
1812,467471,Male,Yes,52,No,Entertainment,4.0,Average,5.0,Cat_6,C
1816,467528,Male,Yes,87,No,Executive,0.0,High,2.0,Cat_6,C
1817,461278,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,D
1818,466964,Male,No,45,Yes,Artist,5.0,Low,1.0,Cat_4,C
1821,459899,Female,Yes,48,Yes,Artist,0.0,Low,4.0,Cat_6,C
1824,460028,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_2,D
1826,463443,Male,Yes,50,Yes,Artist,1.0,Average,4.0,Cat_6,C
1828,466602,Male,Yes,39,Yes,Artist,,Average,2.0,Cat_4,C
1829,459044,Male,Yes,38,Yes,Artist,4.0,Average,3.0,Cat_6,C
1832,460039,Male,Yes,27,Yes,Healthcare,5.0,Low,5.0,Cat_6,D
1833,462892,Male,Yes,33,No,Healthcare,8.0,Average,3.0,Cat_6,C
1836,461793,Male,No,20,No,Marketing,0.0,Low,2.0,Cat_6,D
1837,460781,Female,Yes,30,No,Entertainment,1.0,High,4.0,Cat_5,D
1840,462030,Male,No,36,Yes,Artist,11.0,Low,2.0,Cat_6,C
1841,463735,Male,No,29,Yes,Healthcare,4.0,Low,2.0,Cat_6,C
1843,460195,Male,No,38,Yes,Entertainment,7.0,Low,1.0,Cat_6,D
1845,466643,Female,Yes,68,Yes,Lawyer,9.0,High,4.0,Cat_6,C
1846,461313,Male,Yes,57,Yes,Artist,1.0,Average,,Cat_6,C
1848,461303,Female,No,23,No,Doctor,7.0,Low,4.0,Cat_2,C
1850,459674,Female,No,32,Yes,Doctor,0.0,Low,5.0,Cat_6,D
1854,461533,Male,No,48,Yes,Healthcare,1.0,Low,2.0,Cat_6,D
1855,461187,Male,No,29,No,Healthcare,9.0,Low,4.0,Cat_3,D
1856,461432,Female,Yes,40,Yes,Artist,1.0,Average,2.0,Cat_6,C
1857,463978,Male,Yes,38,Yes,Artist,1.0,Average,3.0,Cat_2,C
1858,459383,Male,Yes,36,No,Engineer,0.0,Low,1.0,Cat_6,D
1859,464020,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,D
1860,467394,Male,No,29,No,Healthcare,6.0,Low,3.0,Cat_6,C
1862,461529,Female,Yes,35,Yes,Entertainment,1.0,Low,1.0,Cat_6,D
1864,466147,Female,Yes,52,No,Artist,0.0,Average,4.0,Cat_6,C
1865,466263,Male,No,53,Yes,Artist,0.0,Low,2.0,Cat_4,C
1868,467933,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_6,D
1869,463957,Female,No,32,No,Entertainment,0.0,Low,3.0,Cat_4,C
1874,462249,Male,No,29,No,Entertainment,0.0,Low,3.0,Cat_6,D
1875,459311,Male,No,29,Yes,Executive,0.0,Low,5.0,Cat_6,C
1876,462610,Male,No,27,Yes,Doctor,1.0,Low,6.0,Cat_4,D
1880,462617,Male,No,19,No,Healthcare,0.0,Low,5.0,Cat_4,D
1881,465485,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
1882,461316,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3,C
1883,460501,Male,No,25,Yes,Healthcare,0.0,Low,,Cat_3,D
1884,460556,Female,Yes,38,Yes,,1.0,Low,1.0,Cat_3,C
1887,465120,Female,No,30,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
1888,464671,Male,No,30,No,Entertainment,1.0,Low,2.0,Cat_4,D
1891,463887,Female,Yes,56,Yes,Artist,4.0,Average,2.0,Cat_6,C
1892,460250,Male,No,27,Yes,Healthcare,8.0,Low,4.0,Cat_6,D
1893,465316,Male,No,21,No,Healthcare,0.0,Low,6.0,Cat_4,D
1895,465764,Female,No,39,Yes,Entertainment,8.0,Low,4.0,Cat_4,D
1898,460042,Male,No,32,Yes,Marketing,8.0,Low,1.0,Cat_6,D
1901,460955,Male,No,19,No,Healthcare,,Low,5.0,Cat_4,D
1902,462179,Female,No,31,Yes,Marketing,0.0,Low,9.0,Cat_7,D
1904,462639,Female,Yes,43,No,Engineer,,Average,2.0,Cat_4,D
1906,464799,Male,No,35,No,Marketing,0.0,Low,4.0,Cat_4,D
1907,461934,Female,Yes,46,Yes,Artist,8.0,Average,2.0,Cat_6,C
1909,461448,Male,Yes,69,Yes,Doctor,0.0,High,3.0,Cat_6,C
1912,459105,Male,Yes,39,Yes,Executive,5.0,High,3.0,Cat_6,C
1914,463232,Female,No,23,No,Healthcare,2.0,Low,5.0,Cat_6,D
1916,467922,Male,Yes,84,Yes,Entertainment,0.0,High,2.0,Cat_6,D
1917,465329,Male,Yes,35,Yes,Artist,5.0,Average,2.0,Cat_6,C
1918,466512,Female,No,22,No,Healthcare,1.0,Low,2.0,Cat_6,D
1919,465408,Male,No,30,No,Executive,,Low,4.0,Cat_6,D
1920,466339,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_4,D
1921,462870,Female,No,41,Yes,Artist,3.0,Low,3.0,Cat_6,D
1922,464335,Male,Yes,50,Yes,Executive,4.0,High,3.0,Cat_6,C
1924,463920,Female,No,28,Yes,Homemaker,8.0,Low,1.0,Cat_6,D
1925,463712,Female,Yes,37,Yes,Doctor,1.0,Average,2.0,Cat_6,C
1926,467465,Male,No,19,No,Healthcare,,Low,6.0,Cat_6,D
1929,464663,Male,Yes,73,No,Executive,1.0,High,2.0,Cat_4,D
1930,460919,Female,No,19,No,Healthcare,0.0,Low,,Cat_6,D
1931,465000,Male,Yes,50,Yes,Executive,1.0,High,3.0,Cat_6,C
1932,461226,Male,Yes,51,Yes,,1.0,Low,2.0,Cat_6,D
1933,467500,Female,Yes,32,Yes,Artist,4.0,High,2.0,Cat_6,C
1937,461004,Male,Yes,61,Yes,Artist,1.0,Average,3.0,Cat_3,C
1938,462323,Female,Yes,70,Yes,Doctor,0.0,Average,2.0,Cat_6,C
1940,461941,Female,Yes,72,Yes,Artist,0.0,Low,1.0,Cat_6,C
1942,466616,Male,No,18,No,Healthcare,8.0,Low,9.0,Cat_6,D
1947,464988,Male,Yes,63,Yes,Artist,0.0,Average,7.0,Cat_6,C
1949,464542,Female,No,26,Yes,Healthcare,10.0,Low,1.0,Cat_6,D
1951,467862,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6,C
1953,460091,Female,No,26,Yes,Entertainment,1.0,Low,5.0,Cat_6,C
1955,461260,Male,No,20,No,Marketing,1.0,Low,3.0,Cat_4,D
1956,463632,Male,Yes,30,Yes,Artist,0.0,Average,2.0,Cat_6,C
1966,463974,Female,No,33,Yes,Homemaker,7.0,Low,3.0,Cat_2,C
1967,466231,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
1968,459833,Male,Yes,70,Yes,Executive,1.0,High,2.0,Cat_6,C
1969,462886,Male,Yes,70,No,Doctor,1.0,High,2.0,Cat_6,D
1970,467628,Male,Yes,73,No,Executive,,High,3.0,Cat_6,C
1972,465998,Female,No,40,Yes,Engineer,6.0,Low,3.0,Cat_6,D
1973,459338,Male,Yes,88,No,Executive,,Low,,Cat_6,D
1974,466942,Female,No,29,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
1980,462005,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2,C
1983,466120,Female,Yes,37,No,Marketing,0.0,Low,4.0,Cat_6,D
1986,462172,Male,Yes,39,Yes,Doctor,0.0,Average,2.0,Cat_1,D
1991,464400,Male,No,31,Yes,Entertainment,0.0,Low,4.0,Cat_6,D
1992,463052,Male,Yes,37,Yes,Marketing,1.0,Low,2.0,Cat_6,D
1994,463367,Female,No,35,Yes,Engineer,4.0,Low,4.0,Cat_2,C
1995,467926,Male,Yes,79,Yes,Artist,0.0,High,2.0,Cat_6,C
1996,461483,Female,No,28,Yes,Doctor,1.0,Low,4.0,Cat_6,C
1997,467355,Male,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,D
1998,466416,Male,Yes,88,No,Executive,0.0,High,3.0,Cat_6,D
2000,459650,Male,Yes,38,Yes,Entertainment,,Low,2.0,Cat_6,D
2006,459782,Male,Yes,58,Yes,Artist,6.0,Average,4.0,Cat_6,C
2007,463113,Female,No,32,Yes,Doctor,1.0,Low,6.0,Cat_6,D
2008,466683,Female,Yes,49,No,Artist,1.0,Average,4.0,Cat_3,C
2013,462455,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_2,D
2016,460427,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
2018,461583,Female,Yes,60,Yes,Doctor,6.0,Average,2.0,Cat_6,C
2019,466461,Male,Yes,84,No,Lawyer,0.0,Low,1.0,Cat_6,D
2020,462689,Female,No,37,Yes,Homemaker,,Low,1.0,Cat_6,D
2022,461355,Female,No,38,Yes,Healthcare,0.0,Low,2.0,Cat_6,D
2023,465009,Male,Yes,51,Yes,Entertainment,0.0,Average,4.0,Cat_6,C
2024,467658,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_3,D
2025,462837,Female,No,25,No,Healthcare,14.0,Low,3.0,Cat_6,D
2026,463907,Female,No,33,Yes,Doctor,0.0,Low,5.0,Cat_6,D
2027,462728,Female,No,31,No,Engineer,0.0,Low,1.0,Cat_6,D
2034,467886,Female,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
2035,459201,Female,Yes,66,Yes,Artist,0.0,Average,2.0,Cat_6,C
2036,463357,Male,Yes,27,Yes,Doctor,0.0,Average,2.0,Cat_5,D
2037,460539,Female,Yes,35,Yes,Homemaker,,Low,,Cat_3,D
2039,459884,Male,Yes,80,No,Lawyer,8.0,Low,1.0,Cat_6,D
2040,461651,Female,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C
2042,461338,Male,Yes,43,Yes,Artist,1.0,Average,4.0,Cat_6,C
2046,463713,Male,No,30,No,Engineer,9.0,Low,3.0,Cat_4,D
2047,464278,Male,Yes,85,Yes,Executive,1.0,High,2.0,Cat_6,D
2048,461192,Female,Yes,46,Yes,Artist,,High,,Cat_6,C
2052,459595,Female,Yes,36,Yes,Artist,4.0,High,7.0,Cat_6,C
2056,460714,Male,No,26,Yes,Entertainment,1.0,Low,3.0,Cat_6,D
2061,466586,Male,No,21,No,Healthcare,0.0,Low,2.0,Cat_6,D
2063,463209,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,C
2065,466929,Female,No,33,Yes,Homemaker,11.0,Low,,Cat_6,D
2066,466702,Male,Yes,62,,Lawyer,0.0,Low,1.0,Cat_6,C
2068,463904,Male,Yes,77,Yes,Executive,1.0,Low,1.0,Cat_6,D
2069,463996,Female,No,29,No,Healthcare,,Low,5.0,Cat_4,D
2072,466736,Female,No,20,No,Healthcare,1.0,Low,,Cat_6,D
2074,467104,Female,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,D
2078,467830,Male,No,31,Yes,Entertainment,1.0,Low,3.0,Cat_6,D
2079,463752,Female,No,28,Yes,Healthcare,,Low,2.0,Cat_3,D
2082,462349,Male,Yes,49,Yes,Artist,0.0,Average,6.0,Cat_6,C
2083,463964,Male,No,33,No,Healthcare,1.0,Low,4.0,Cat_6,C
2084,459353,Male,Yes,53,Yes,Artist,6.0,Average,2.0,Cat_6,C
2085,459709,Female,Yes,47,Yes,Artist,7.0,Average,4.0,Cat_6,C
2086,461858,Male,No,31,No,Entertainment,1.0,Low,7.0,Cat_4,D
2089,467646,Male,No,31,No,Healthcare,,Low,7.0,Cat_6,D
2091,463514,Male,Yes,63,Yes,Entertainment,,Average,2.0,Cat_6,C
2093,460445,Male,No,29,Yes,Engineer,0.0,Low,4.0,Cat_3,D
2097,465651,Male,No,30,No,Engineer,1.0,Low,4.0,Cat_6,D
2100,461361,Female,No,31,Yes,Healthcare,9.0,Low,7.0,Cat_5,D
2101,465608,Male,No,20,No,Healthcare,,Low,5.0,Cat_3,D
2103,463736,Male,Yes,48,No,Entertainment,,Average,5.0,Cat_6,C
2104,462799,Male,No,26,No,Healthcare,,Low,,Cat_5,D
2105,459006,Male,No,20,No,Healthcare,1.0,Low,4.0,Cat_6,D
2107,465257,Male,No,20,,Healthcare,4.0,Low,5.0,Cat_2,D
2109,464318,Male,Yes,88,Yes,Executive,1.0,Low,1.0,Cat_6,D
2112,467275,Male,No,32,Yes,Healthcare,,Low,,Cat_6,D
2113,462117,Male,No,32,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
2116,465787,Male,No,18,No,Healthcare,1.0,Low,5.0,Cat_4,D
2117,463365,Male,Yes,67,No,Executive,1.0,High,2.0,Cat_6,D
2120,464720,Male,Yes,46,No,Doctor,0.0,Average,3.0,Cat_4,D
2121,461123,Male,No,20,No,Healthcare,2.0,Low,4.0,Cat_4,D
2126,466222,Male,Yes,51,No,Executive,5.0,Low,3.0,Cat_2,C
2130,460522,Female,Yes,29,No,Homemaker,,Average,2.0,Cat_4,C
2133,464260,Female,Yes,72,Yes,Artist,3.0,Average,3.0,Cat_6,C
2136,459050,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
2140,463558,Female,Yes,88,Yes,Lawyer,1.0,Average,2.0,Cat_6,C
2142,464148,Male,Yes,50,Yes,Executive,9.0,High,3.0,Cat_2,C
2143,465503,Male,No,35,Yes,Artist,8.0,Low,2.0,Cat_6,D
2146,464609,Female,No,39,Yes,Artist,3.0,Low,2.0,Cat_6,C
2147,466703,Female,Yes,46,Yes,Homemaker,0.0,Average,,Cat_6,C
2148,466864,Female,No,32,No,Homemaker,8.0,Low,1.0,Cat_6,D
2150,459218,Male,Yes,88,Yes,Lawyer,0.0,High,3.0,Cat_6,C
2151,462860,Male,No,30,Yes,Healthcare,8.0,Low,5.0,Cat_6,D
2153,467695,Male,Yes,43,No,Marketing,1.0,Low,2.0,Cat_7,D
2155,459219,Female,Yes,47,Yes,Artist,0.0,Average,3.0,Cat_6,C
2157,461603,Male,No,39,Yes,Artist,,Low,1.0,Cat_6,C
2158,466359,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
2161,461205,Male,No,27,Yes,Healthcare,,Low,3.0,Cat_2,D
2162,462822,Male,No,19,No,Healthcare,0.0,Low,4.0,Cat_6,D
2163,459076,Male,Yes,69,No,Doctor,0.0,Average,2.0,Cat_6,C
2165,463879,Male,Yes,45,Yes,Executive,0.0,High,2.0,Cat_6,C
2170,465029,Female,Yes,74,No,Lawyer,1.0,High,2.0,Cat_6,C
2171,460062,Male,No,29,Yes,Artist,4.0,Low,1.0,Cat_3,D
2172,462863,Male,No,29,Yes,Homemaker,5.0,Low,1.0,Cat_6,D
2173,460465,Male,No,36,No,Executive,0.0,Low,3.0,Cat_6,D
2175,466067,Male,Yes,69,Yes,Artist,0.0,Average,5.0,Cat_3,C
2179,463599,Female,No,31,No,Healthcare,10.0,Low,2.0,Cat_3,C
2183,461184,Male,No,19,No,Healthcare,,Low,4.0,Cat_3,D
2186,460846,Female,No,19,No,Marketing,1.0,Low,4.0,Cat_6,D
2187,459542,Male,No,23,No,Healthcare,2.0,Low,5.0,Cat_6,D
2188,459080,Male,Yes,77,No,Lawyer,0.0,Low,2.0,Cat_6,D
2190,464728,Male,Yes,47,No,Entertainment,1.0,High,4.0,Cat_4,D
2193,460347,Male,Yes,40,Yes,Artist,14.0,Low,2.0,Cat_6,C
2194,467689,Male,No,35,No,Healthcare,1.0,Low,1.0,Cat_6,D
2195,460260,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_2,D
2197,466437,Male,Yes,56,No,Executive,0.0,Low,1.0,Cat_6,D
2199,459590,Male,Yes,22,No,Executive,1.0,High,3.0,Cat_6,D
2200,464668,Male,Yes,32,No,Healthcare,1.0,High,4.0,Cat_4,D
2202,460458,Female,No,41,No,Marketing,1.0,Low,,Cat_3,D
2206,462574,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_4,D
2210,460117,Female,Yes,48,Yes,Marketing,9.0,Low,1.0,Cat_6,D
2211,466619,Male,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_6,C
2214,463627,Female,No,25,Yes,Marketing,5.0,Low,2.0,Cat_4,D
2216,459818,Female,Yes,68,No,Lawyer,1.0,Low,1.0,Cat_6,D
2217,463732,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
2218,462499,Female,,72,No,Lawyer,8.0,Average,2.0,Cat_6,D
2220,459902,Male,Yes,52,Yes,Lawyer,8.0,High,2.0,Cat_6,C
2222,467721,Male,No,41,Yes,Entertainment,0.0,Low,1.0,Cat_4,D
2224,464506,Male,No,32,Yes,Healthcare,8.0,Low,2.0,Cat_4,D
2226,462020,Female,No,25,Yes,Artist,13.0,Low,2.0,Cat_6,C
2228,467687,Male,No,38,Yes,Entertainment,,Low,4.0,Cat_6,D
2229,461561,Female,Yes,46,Yes,Artist,0.0,Average,2.0,Cat_6,C
2230,465953,Female,No,50,Yes,Artist,1.0,Low,1.0,Cat_6,D
2232,459134,Female,Yes,69,Yes,Lawyer,0.0,High,2.0,Cat_6,C
2235,459586,Male,Yes,73,No,Executive,1.0,Low,,Cat_6,C
2241,462050,Male,No,19,No,Healthcare,4.0,Low,3.0,Cat_2,D
2243,461370,Male,No,26,Yes,Doctor,1.0,Low,3.0,Cat_6,D
2244,464225,Female,No,31,No,Doctor,1.0,Low,5.0,Cat_3,C
2247,459326,Male,Yes,35,No,Healthcare,1.0,Low,5.0,Cat_6,D
2250,463626,Female,No,35,No,Artist,7.0,Low,2.0,Cat_6,D
2252,464491,Female,No,43,No,Doctor,8.0,Low,1.0,Cat_4,D
2254,463440,Female,Yes,73,Yes,Artist,0.0,Average,3.0,Cat_1,C
2255,463602,Female,No,21,No,Healthcare,8.0,Low,4.0,Cat_6,D
2256,464706,Female,No,32,No,Doctor,1.0,Low,3.0,Cat_4,D
2257,467220,Female,No,36,No,,,Low,,Cat_4,D
2261,463374,Female,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
2263,462160,Female,No,36,Yes,Artist,3.0,Low,3.0,Cat_6,C
2264,461365,Male,No,27,No,Healthcare,1.0,Low,3.0,Cat_6,D
2266,459294,Male,No,23,No,Healthcare,9.0,Low,4.0,Cat_6,D
2267,460318,Male,No,30,Yes,Entertainment,14.0,Low,3.0,Cat_6,D
2269,461797,Male,No,30,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
2270,462980,Male,No,28,Yes,Entertainment,1.0,Low,5.0,Cat_6,C
2272,461855,Female,Yes,52,Yes,Artist,1.0,Average,2.0,Cat_6,C
2273,461069,Female,No,19,No,Healthcare,,Low,,Cat_3,D
2274,467522,Female,No,19,No,Healthcare,0.0,Low,2.0,Cat_6,D
2275,463327,Male,Yes,40,No,Executive,1.0,Low,5.0,Cat_5,D
2276,459824,Male,No,38,Yes,Entertainment,8.0,Low,1.0,Cat_6,D
2281,467792,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,D
2286,459408,Male,No,28,No,Doctor,,Low,1.0,Cat_6,D
2287,466473,Female,No,22,No,Healthcare,0.0,Low,3.0,Cat_2,D
2290,466698,Female,Yes,26,Yes,Healthcare,8.0,Low,2.0,Cat_3,D
2291,460609,Female,No,33,No,Healthcare,,Low,1.0,Cat_4,C
2292,459927,Female,No,27,No,Engineer,0.0,Low,2.0,Cat_3,D
2294,466052,Female,Yes,37,Yes,Homemaker,5.0,Low,2.0,Cat_4,D
2296,465873,Male,No,35,Yes,Entertainment,13.0,Low,1.0,Cat_6,D
2297,459802,Female,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,C
2299,465540,Female,Yes,29,No,Engineer,,High,2.0,Cat_6,D
2300,460845,Female,No,20,No,Healthcare,0.0,Low,2.0,Cat_6,D
2301,459072,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
2303,466381,Male,Yes,52,Yes,Artist,2.0,Average,2.0,Cat_6,C
2304,460947,Male,Yes,45,Yes,Executive,7.0,High,5.0,Cat_6,C
2305,467338,Female,No,27,Yes,Healthcare,2.0,Low,6.0,Cat_6,D
2306,467189,Female,Yes,46,Yes,Artist,1.0,High,4.0,Cat_6,C
2308,463805,Female,No,32,No,Doctor,8.0,Low,6.0,Cat_6,C
2309,462427,Male,Yes,87,Yes,Lawyer,9.0,Low,4.0,Cat_6,C
2312,461842,Male,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C
2313,462229,Male,No,23,No,,0.0,Low,8.0,Cat_4,D
2316,466598,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6,C
2317,466940,Male,Yes,79,No,Lawyer,0.0,Low,1.0,Cat_6,D
2320,459427,Female,Yes,28,Yes,Healthcare,,Low,2.0,Cat_6,D
2321,462025,Male,No,20,No,Healthcare,2.0,Low,3.0,Cat_4,D
2322,465720,Female,Yes,36,Yes,Artist,1.0,Low,2.0,Cat_6,C
2323,466354,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
2326,464100,Female,No,33,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
2327,461444,Female,Yes,68,Yes,Artist,1.0,High,2.0,Cat_6,C
2328,461828,Male,Yes,53,Yes,Artist,,Average,3.0,Cat_6,C
2330,462759,Male,No,22,No,Healthcare,,Low,5.0,Cat_2,D
2331,465349,Female,Yes,49,Yes,Artist,0.0,High,4.0,Cat_6,C
2333,463407,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_3,D
2334,466632,Female,Yes,57,Yes,Artist,1.0,High,2.0,Cat_6,C
2335,464641,Female,Yes,65,Yes,Lawyer,2.0,Low,6.0,Cat_1,D
2337,462154,Male,Yes,36,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
2339,460167,Female,No,18,No,Entertainment,1.0,Low,5.0,Cat_2,C
2342,464421,Female,Yes,27,No,Marketing,,High,4.0,Cat_6,D
2345,460639,Female,Yes,73,Yes,Lawyer,,Low,5.0,Cat_1,D
2346,465143,Male,No,26,Yes,Engineer,0.0,Low,5.0,Cat_4,C
2350,460086,Male,Yes,50,No,Artist,1.0,Average,3.0,Cat_6,C
2352,467070,Male,Yes,40,No,Executive,5.0,Low,4.0,Cat_6,D
2353,459602,Female,Yes,86,No,Lawyer,,Low,1.0,Cat_6,D
2356,461387,Female,No,22,No,Healthcare,5.0,Low,3.0,Cat_2,D
2362,465989,Female,No,28,No,Healthcare,9.0,Low,2.0,Cat_6,D
2363,465598,Male,No,28,Yes,Healthcare,6.0,Low,5.0,Cat_2,D
2367,465763,Female,Yes,37,No,Artist,0.0,Average,2.0,Cat_4,D
2368,462958,Male,No,26,No,Marketing,1.0,Low,5.0,Cat_6,D
2370,461990,Female,Yes,68,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
2371,464480,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
2372,461318,Female,Yes,56,Yes,Artist,1.0,Average,6.0,Cat_5,C
2374,464222,Male,Yes,58,Yes,Artist,1.0,Low,1.0,Cat_6,D
2376,460652,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_4,D
2378,462672,Male,No,25,No,Healthcare,7.0,Low,4.0,Cat_4,D
