index,index,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
5657,305,463394,Male,Yes,41,Yes,Marketing,,High,2.0,Cat_6,1.0
5132,6775,461307,Male,No,23,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
2393,1074,463706,Female,No,33,Yes,Doctor,0.0,Low,3.0,Cat_6,0.0
6105,5694,459428,Female,No,43,No,Marketing,0.0,Low,2.0,Cat_4,0.0
6424,7295,464589,Male,Yes,30,No,Entertainment,11.0,Low,2.0,Cat_5,0.0
5172,2449,461063,Male,Yes,53,No,Lawyer,0.0,Low,2.0,Cat_6,0.0
2657,4977,458989,Female,Yes,42,Yes,Engineer,1.0,Low,1.0,Cat_6,1.0
3578,3417,460066,Female,No,45,No,Marketing,0.0,Low,1.0,Cat_6,0.0
4831,3365,462436,Male,No,32,Yes,Healthcare,0.0,Low,3.0,Cat_6,0.0
5852,848,461227,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
4174,780,460513,Male,No,27,No,Healthcare,2.0,Low,4.0,Cat_3,0.0
5004,6883,460222,Female,,72,Yes,Lawyer,4.0,High,,Cat_6,0.0
881,3652,467717,Female,Yes,66,No,Engineer,0.0,High,5.0,Cat_4,1.0
891,1474,460177,Male,No,48,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
5955,5971,465903,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
1823,3127,466809,Female,Yes,33,Yes,Entertainment,0.0,Low,5.0,Cat_6,1.0
2046,6084,461144,Female,No,23,No,Lawyer,0.0,Low,6.0,Cat_3,1.0
4043,6139,465213,Male,Yes,38,Yes,Entertainment,2.0,Average,2.0,Cat_6,1.0
3442,5453,464170,Male,Yes,38,No,Artist,8.0,Low,1.0,Cat_6,1.0
748,5875,466869,Male,Yes,29,Yes,Healthcare,1.0,Low,3.0,Cat_3,0.0
6032,6851,461241,Male,Yes,32,Yes,Healthcare,5.0,Low,2.0,Cat_6,0.0
2534,304,464075,Female,Yes,86,Yes,Lawyer,0.0,High,2.0,Cat_6,1.0
5175,5561,460247,Female,No,25,No,Doctor,8.0,Low,,Cat_6,0.0
1830,6645,465960,Female,No,32,Yes,Marketing,8.0,Low,1.0,Cat_6,0.0
6333,7691,461127,Male,No,23,No,Healthcare,1.0,Low,5.0,Cat_4,0.0
2185,6458,464262,Male,Yes,75,No,Executive,0.0,Low,1.0,Cat_6,0.0
5098,7426,467416,Female,No,38,Yes,Doctor,8.0,Low,1.0,Cat_4,1.0
4129,3651,466371,Male,No,19,No,Healthcare,1.0,Low,4.0,Cat_2,0.0
1289,6958,466912,Male,Yes,68,Yes,Engineer,0.0,Low,1.0,Cat_6,0.0
101,1859,464020,Male,No,20,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
5523,7175,462857,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
5858,4848,462273,Female,No,41,Yes,Entertainment,1.0,Low,,Cat_6,0.0
2418,1484,461615,Male,No,25,Yes,Doctor,1.0,Low,2.0,Cat_6,0.0
6451,3589,460706,Female,No,27,No,Engineer,6.0,Low,6.0,Cat_4,0.0
3413,3926,467060,Male,No,39,No,Engineer,5.0,Low,2.0,Cat_6,0.0
5072,2709,460864,Female,No,20,No,Artist,0.0,Low,3.0,Cat_6,0.0
4923,3213,463493,Male,Yes,42,Yes,Executive,,High,4.0,Cat_6,1.0
5541,2425,460995,Female,No,31,Yes,Marketing,0.0,Low,1.0,Cat_6,0.0
3203,4297,462373,Male,Yes,36,Yes,Entertainment,9.0,High,3.0,Cat_6,1.0
1282,7307,462221,Male,No,33,No,Healthcare,0.0,Low,7.0,Cat_4,0.0
5917,2525,461028,Female,No,21,No,Healthcare,6.0,Low,4.0,Cat_4,0.0
1646,5389,463791,Female,No,28,Yes,Engineer,7.0,Low,1.0,Cat_6,1.0
1059,1259,464007,Male,Yes,49,Yes,Artist,0.0,Low,3.0,Cat_6,1.0
5614,4949,466741,Female,,53,No,Artist,9.0,Low,2.0,Cat_6,1.0
3006,2262,462704,Male,Yes,48,Yes,Executive,5.0,High,5.0,Cat_6,1.0
6073,5741,467239,Female,No,33,No,Engineer,1.0,Low,3.0,Cat_6,0.0
4159,3394,460350,Female,No,43,Yes,Healthcare,2.0,Low,1.0,Cat_4,0.0
2113,6780,460650,Female,,20,No,Homemaker,13.0,Low,1.0,Cat_4,0.0
2073,853,467362,Male,Yes,73,No,Executive,1.0,Low,1.0,Cat_6,1.0
4608,408,466799,Female,No,19,No,Healthcare,2.0,Low,3.0,Cat_6,0.0
5210,7569,466565,Male,Yes,29,No,Artist,6.0,Average,2.0,Cat_6,1.0
3575,5277,459181,Male,Yes,58,No,Artist,0.0,High,3.0,Cat_6,0.0
3268,5455,466200,Male,Yes,51,Yes,Doctor,8.0,Average,3.0,Cat_4,1.0
5045,6526,467407,Male,No,27,Yes,Artist,7.0,Low,3.0,Cat_6,0.0
2372,3731,460974,Male,Yes,79,No,Lawyer,1.0,Low,1.0,Cat_6,0.0
6083,3948,459258,Female,Yes,74,Yes,Lawyer,1.0,High,,Cat_6,1.0
2467,7035,464493,Female,Yes,66,Yes,Lawyer,6.0,Average,4.0,Cat_5,1.0
6242,3571,461276,Male,Yes,67,Yes,Marketing,1.0,Low,2.0,Cat_7,0.0
4058,3781,464505,Female,No,30,No,Doctor,9.0,Low,5.0,Cat_6,0.0
4634,4809,462449,Male,No,19,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
2274,2107,465257,Male,No,20,,Healthcare,4.0,Low,5.0,Cat_2,0.0
3111,845,465690,Female,Yes,49,No,Healthcare,,Average,2.0,Cat_4,1.0
2172,6342,463564,Female,Yes,41,Yes,Doctor,0.0,Low,1.0,Cat_6,1.0
446,7549,459579,Female,Yes,40,Yes,Artist,4.0,Average,5.0,Cat_4,1.0
2140,7662,461694,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_4,0.0
3971,901,466850,Female,No,30,No,Doctor,,Low,3.0,Cat_4,0.0
4284,875,462998,Male,Yes,45,No,Entertainment,10.0,Average,4.0,Cat_6,1.0
6031,533,466652,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,Cat_6,1.0
290,7428,459839,Male,Yes,45,No,Engineer,1.0,Average,5.0,Cat_6,1.0
2482,839,467962,Female,No,20,No,Healthcare,0.0,Low,,Cat_6,0.0
471,6467,460649,Female,No,29,No,Homemaker,8.0,Low,1.0,Cat_4,0.0
5692,3729,462838,Female,Yes,32,Yes,Homemaker,0.0,Low,3.0,Cat_5,1.0
3767,4852,462877,Male,No,28,Yes,Artist,1.0,Low,3.0,Cat_4,0.0
1833,3188,463989,Male,No,79,No,Lawyer,0.0,Low,1.0,Cat_4,0.0
2789,5503,464123,Female,No,51,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
4758,1783,459554,Female,No,25,No,Engineer,8.0,Low,3.0,Cat_6,0.0
2795,7038,462950,Female,No,29,Yes,Doctor,0.0,Low,5.0,Cat_3,0.0
2388,144,465395,Female,Yes,43,No,Engineer,0.0,Average,5.0,Cat_4,1.0
5174,4168,464370,Male,Yes,65,Yes,Entertainment,0.0,Average,2.0,Cat_6,1.0
6019,3678,464984,Male,No,32,Yes,Artist,1.0,Low,1.0,Cat_6,0.0
4472,7344,460332,Male,No,28,Yes,Healthcare,0.0,Low,5.0,Cat_6,0.0
5157,5935,463868,Male,Yes,51,No,Engineer,1.0,Average,7.0,Cat_4,1.0
5572,4930,465260,Female,No,22,No,Healthcare,8.0,Low,6.0,Cat_6,0.0
1313,1990,461750,Male,No,52,No,Artist,5.0,Low,1.0,Cat_6,1.0
68,4916,459320,Male,Yes,26,Yes,Executive,0.0,Low,3.0,Cat_6,0.0
4481,4993,459512,Male,Yes,65,Yes,Lawyer,0.0,High,2.0,Cat_6,1.0
4572,2907,459064,Male,Yes,26,No,Executive,5.0,High,4.0,Cat_6,0.0
2615,2755,462505,Male,Yes,40,No,Executive,0.0,Low,4.0,Cat_4,0.0
460,4947,462465,Male,Yes,51,Yes,Engineer,1.0,Low,2.0,Cat_6,1.0
2168,1013,459840,Male,Yes,60,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
3769,7679,458988,Female,No,29,No,Marketing,2.0,Low,3.0,Cat_6,0.0
2119,3620,463248,Female,Yes,26,No,Homemaker,8.0,Average,4.0,Cat_2,0.0
497,7330,462862,Female,No,31,No,Homemaker,8.0,Low,1.0,Cat_6,0.0
5325,7402,467137,Female,Yes,59,Yes,Engineer,0.0,Low,1.0,Cat_6,0.0
1628,4805,460304,Female,No,53,No,Lawyer,1.0,Low,1.0,Cat_6,0.0
4986,2290,466698,Female,Yes,26,Yes,Healthcare,8.0,Low,2.0,Cat_3,0.0
2390,7401,460655,Male,No,19,Yes,Marketing,,Low,4.0,Cat_6,0.0
4828,6352,464132,Male,No,28,No,Entertainment,1.0,Low,2.0,Cat_6,0.0
2166,3528,460044,Female,Yes,47,Yes,Artist,0.0,Low,2.0,Cat_1,1.0
668,5568,465305,Male,Yes,66,No,Executive,1.0,Low,2.0,Cat_6,0.0
2513,1052,462340,Male,Yes,62,No,Entertainment,1.0,Average,6.0,Cat_6,1.0
1457,6559,461697,Male,Yes,79,No,Lawyer,1.0,Low,1.0,Cat_6,0.0
4148,568,464574,Male,No,58,No,Healthcare,4.0,Low,2.0,Cat_6,0.0
931,3704,463447,Male,Yes,60,No,Engineer,0.0,Average,2.0,Cat_6,1.0
5240,309,464763,Female,Yes,49,No,Engineer,,Average,4.0,Cat_4,1.0
4506,6286,461199,Female,No,85,Yes,Homemaker,4.0,Low,1.0,Cat_6,0.0
2710,3591,459041,Male,Yes,62,Yes,Artist,8.0,Low,1.0,Cat_6,0.0
1530,6576,459358,Female,No,56,Yes,Lawyer,,Low,2.0,Cat_6,0.0
5548,2894,465737,Female,Yes,49,Yes,Engineer,6.0,Low,3.0,Cat_3,0.0
6445,2445,459086,Female,No,28,No,Healthcare,1.0,Low,2.0,Cat_6,1.0
5187,7377,463921,Female,Yes,49,Yes,,,Low,1.0,Cat_6,1.0
2899,247,460704,Male,Yes,43,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
4071,3464,459391,Female,No,40,Yes,Engineer,1.0,Low,4.0,Cat_6,0.0
2180,6320,460160,Male,No,43,Yes,Entertainment,5.0,Low,1.0,Cat_3,0.0
6213,2079,463752,Female,No,28,Yes,Healthcare,,Low,2.0,Cat_3,0.0
4617,3212,460958,Male,No,26,Yes,Healthcare,1.0,Low,5.0,Cat_6,0.0
2409,2717,461464,Male,No,59,Yes,Entertainment,,Low,3.0,Cat_6,1.0
5529,3492,462577,Female,Yes,70,No,Marketing,0.0,High,2.0,Cat_4,0.0
1212,1998,466416,Male,Yes,88,No,Executive,0.0,High,3.0,Cat_6,0.0
680,388,460909,Female,No,31,No,Healthcare,,Low,2.0,Cat_6,0.0
4151,1822,460936,Male,Yes,70,Yes,Executive,1.0,High,5.0,Cat_3,1.0
4742,790,466361,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,Cat_6,1.0
1936,1054,459677,Male,Yes,25,Yes,Artist,8.0,Average,2.0,Cat_6,1.0
5578,5718,464398,Male,Yes,48,No,Marketing,0.0,Low,5.0,Cat_6,0.0
2920,3950,464521,Male,No,26,No,Doctor,2.0,Low,4.0,Cat_6,1.0
1789,6662,459312,Male,No,22,No,Healthcare,1.0,Low,4.0,Cat_4,0.0
4077,5921,459739,Male,Yes,72,No,Engineer,1.0,High,,Cat_6,0.0
1224,2446,464915,Male,Yes,41,Yes,Executive,,High,4.0,Cat_4,1.0
5217,3041,463303,Female,Yes,49,Yes,Homemaker,2.0,Average,4.0,Cat_6,1.0
855,4407,467480,Male,Yes,35,Yes,Artist,,Average,,Cat_6,0.0
1202,1294,461103,Female,No,30,No,Engineer,1.0,Low,5.0,Cat_3,0.0
4792,1492,460488,Male,No,42,No,Doctor,0.0,Low,1.0,Cat_3,0.0
4741,7824,466535,Male,No,26,Yes,Artist,8.0,Low,1.0,Cat_6,0.0
3088,1145,466837,Female,No,38,Yes,Marketing,9.0,Low,4.0,Cat_5,0.0
2700,14,460849,Female,Yes,58,No,Doctor,0.0,Low,1.0,Cat_3,1.0
5682,1603,462780,Male,Yes,21,No,Healthcare,1.0,High,8.0,Cat_4,1.0
6259,2348,467629,Male,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
6375,2992,463578,Female,No,23,No,Healthcare,0.0,Low,3.0,Cat_4,0.0
687,2520,464827,Female,Yes,46,No,Entertainment,9.0,Average,5.0,Cat_4,0.0
1198,4709,467955,Female,Yes,39,Yes,Artist,9.0,Low,,Cat_4,0.0
2322,6357,460179,Female,No,20,No,Entertainment,0.0,Low,6.0,Cat_2,1.0
3627,4193,459596,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,Cat_6,1.0
4122,34,459861,Female,Yes,83,No,Lawyer,1.0,High,2.0,Cat_6,0.0
95,6103,467630,Male,Yes,85,No,Lawyer,0.0,Low,1.0,Cat_6,0.0
2740,1597,459364,Female,Yes,76,Yes,Marketing,0.0,Low,2.0,Cat_6,1.0
6074,3382,464681,Female,Yes,25,No,Engineer,4.0,Average,5.0,Cat_4,0.0
4762,1498,461895,Male,Yes,36,Yes,Entertainment,1.0,Low,2.0,Cat_6,1.0
5410,4404,467255,Female,No,40,Yes,Healthcare,6.0,Low,2.0,Cat_6,0.0
4121,6575,464771,Female,Yes,47,No,Engineer,8.0,Average,5.0,Cat_4,1.0
3594,7618,459955,Male,No,47,Yes,Engineer,1.0,Low,2.0,Cat_6,0.0
4579,2249,460343,Female,No,67,Yes,Artist,0.0,Low,2.0,Cat_6,1.0
2559,7820,465782,Female,No,21,No,Healthcare,5.0,Low,5.0,Cat_3,0.0
2811,5612,461349,Male,No,26,Yes,Doctor,0.0,Low,5.0,Cat_6,0.0
2783,3145,462067,Male,No,32,No,Doctor,9.0,Low,4.0,Cat_3,0.0
1099,1872,467190,Male,Yes,36,Yes,Executive,0.0,Low,2.0,Cat_3,1.0
1378,5356,465258,Male,No,20,No,Healthcare,5.0,Low,4.0,Cat_3,0.0
4112,7898,461386,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,1.0
823,1788,459960,Female,Yes,56,Yes,,1.0,Low,1.0,Cat_6,1.0
2148,3889,467257,Male,No,22,No,Healthcare,10.0,Low,4.0,Cat_6,0.0
1252,7367,459866,Female,No,51,Yes,Artist,,Low,1.0,Cat_6,1.0
120,6597,459546,Female,Yes,81,No,Lawyer,,High,2.0,Cat_6,1.0
2838,1106,466898,Male,Yes,45,Yes,Executive,0.0,High,4.0,Cat_6,1.0
2541,7390,463755,Female,Yes,63,No,Artist,0.0,High,2.0,Cat_6,1.0
2332,726,464806,Male,Yes,25,No,Executive,1.0,Low,2.0,Cat_4,0.0
1989,3630,467111,Male,Yes,72,Yes,Artist,0.0,Low,1.0,Cat_6,1.0
1205,1550,460946,Male,No,84,No,Artist,0.0,Low,1.0,Cat_6,0.0
3885,7452,466990,Male,Yes,39,Yes,Entertainment,9.0,Average,2.0,Cat_6,1.0
1079,2343,461628,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_6,1.0
4919,2125,466734,Female,Yes,63,Yes,Artist,1.0,Average,4.0,Cat_6,1.0
5733,7535,467861,Female,No,27,No,Artist,,Low,4.0,Cat_4,0.0
6010,7280,467498,Male,Yes,56,Yes,Lawyer,,Low,3.0,Cat_1,0.0
1982,379,460280,Male,Yes,39,Yes,Entertainment,0.0,Low,1.0,Cat_6,0.0
6060,3885,466422,Male,Yes,33,No,Doctor,0.0,Low,4.0,Cat_4,0.0
2785,1892,460250,Male,No,27,Yes,Healthcare,8.0,Low,4.0,Cat_6,0.0
5913,2971,461169,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_3,0.0
6428,139,462008,Female,Yes,37,Yes,Artist,4.0,Low,4.0,Cat_5,1.0
3553,1686,467022,Male,No,25,Yes,Artist,1.0,Low,5.0,Cat_6,0.0
845,4725,464577,Female,Yes,28,Yes,Healthcare,10.0,High,2.0,Cat_6,0.0
977,1383,462215,Female,No,20,No,Marketing,1.0,Low,3.0,Cat_4,0.0
2160,2172,462863,Male,No,29,Yes,Homemaker,5.0,Low,1.0,Cat_6,0.0
1162,8043,462049,Male,Yes,39,Yes,Artist,14.0,Average,2.0,Cat_6,1.0
6268,453,459835,Male,Yes,85,No,Lawyer,,Low,1.0,Cat_6,0.0
1260,5617,461981,Male,No,18,No,Healthcare,4.0,Low,3.0,Cat_3,0.0
5951,5040,460422,Male,Yes,53,Yes,Entertainment,1.0,High,,Cat_6,1.0
5226,2794,462633,Female,,28,Yes,Doctor,,High,8.0,Cat_4,0.0
5865,5751,467155,Male,Yes,47,No,Executive,0.0,High,4.0,Cat_6,1.0
3204,4927,462532,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_2,0.0
3985,3607,460075,Female,No,25,Yes,Artist,,Low,1.0,Cat_6,1.0
1219,6782,465088,Male,Yes,48,Yes,Executive,9.0,High,4.0,Cat_6,1.0
2999,2284,464654,Female,Yes,39,No,Engineer,1.0,Average,4.0,Cat_4,1.0
2344,4744,464517,Male,No,26,Yes,Healthcare,1.0,Low,,Cat_5,0.0
934,5668,464331,Female,No,53,Yes,Engineer,0.0,Low,1.0,Cat_6,0.0
6108,4499,467396,Male,No,20,,Healthcare,0.0,Low,3.0,Cat_6,0.0
5526,6101,464145,Female,No,36,No,Engineer,14.0,Low,4.0,Cat_6,0.0
4611,5532,467429,Female,Yes,42,Yes,Artist,1.0,Low,,Cat_6,1.0
5717,6155,459762,Female,Yes,45,Yes,Artist,8.0,Average,2.0,,1.0
4204,7827,461088,Male,Yes,49,Yes,Artist,9.0,Low,1.0,Cat_3,1.0
4538,5094,464573,Female,Yes,39,Yes,Artist,7.0,Average,3.0,Cat_6,1.0
1669,2115,460098,Female,Yes,62,Yes,Engineer,1.0,Low,1.0,Cat_3,1.0
3149,7766,462897,Male,No,33,Yes,Healthcare,3.0,Low,2.0,Cat_2,0.0
1027,6957,460212,Male,Yes,37,Yes,Entertainment,11.0,Low,6.0,Cat_6,0.0
4360,5302,466248,Male,No,41,Yes,Doctor,1.0,Low,1.0,Cat_2,1.0
83,412,459462,Male,Yes,66,Yes,Artist,0.0,High,2.0,Cat_6,1.0
1675,5916,467191,Female,Yes,31,No,Homemaker,12.0,Average,2.0,Cat_6,1.0
2106,7303,459829,Male,Yes,53,Yes,Artist,3.0,High,3.0,Cat_7,0.0
1398,5155,462211,Male,No,18,No,Healthcare,1.0,Low,3.0,Cat_4,0.0
2807,4478,466126,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_6,1.0
3068,755,467561,Male,Yes,61,Yes,Artist,1.0,Low,2.0,Cat_6,1.0
4857,1666,467164,Male,Yes,42,Yes,Artist,0.0,High,2.0,Cat_6,1.0
3112,7996,461899,Female,No,20,No,Doctor,1.0,Low,6.0,Cat_6,0.0
3532,5473,464337,Male,No,36,Yes,Artist,5.0,Low,1.0,Cat_6,0.0
4629,4317,463177,Male,No,41,Yes,Entertainment,7.0,Low,2.0,Cat_1,0.0
3089,6003,461416,Female,No,31,Yes,Artist,13.0,Low,2.0,Cat_6,1.0
4821,4734,463588,Male,No,19,No,Healthcare,1.0,Low,1.0,Cat_6,0.0
4656,4447,462750,Male,No,22,No,Healthcare,9.0,Low,8.0,Cat_6,0.0
4467,6705,462957,Male,Yes,58,No,Executive,1.0,High,5.0,Cat_6,1.0
2971,3341,463770,Male,No,25,No,Healthcare,1.0,Low,4.0,Cat_6,0.0
5168,5329,464432,Male,No,31,No,Engineer,8.0,Low,2.0,Cat_3,0.0
5010,12,461230,Female,No,19,No,Executive,0.0,Low,,Cat_3,0.0
4664,6203,459611,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_6,0.0
2730,7242,459346,Male,Yes,47,Yes,Executive,0.0,Average,5.0,Cat_2,1.0
5663,336,462083,Male,No,19,No,Healthcare,1.0,Low,5.0,Cat_6,0.0
3567,7645,466693,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_6,0.0
565,5555,460454,Male,No,51,Yes,Artist,,Low,1.0,Cat_6,1.0
2844,7469,465128,Female,Yes,62,No,Artist,1.0,Average,3.0,Cat_6,1.0
3411,7771,467254,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6,1.0
1888,1402,459307,Male,Yes,62,Yes,Entertainment,0.0,Low,1.0,Cat_6,1.0
2831,7210,460021,Female,Yes,48,Yes,Artist,0.0,Average,4.0,Cat_6,1.0
3194,4621,459764,Male,Yes,48,Yes,Artist,1.0,Average,2.0,,1.0
5893,4347,460821,Female,No,31,Yes,Healthcare,,Low,2.0,Cat_4,0.0
3832,5105,464128,Male,Yes,52,No,Entertainment,0.0,Average,4.0,Cat_5,1.0
682,6159,467781,Male,Yes,27,Yes,Healthcare,1.0,High,2.0,Cat_6,0.0
6246,6603,462012,Female,No,25,No,Healthcare,0.0,Low,8.0,Cat_7,1.0
1246,4526,465456,Female,Yes,59,Yes,Artist,3.0,High,5.0,Cat_1,1.0
2499,5019,461034,Female,No,23,No,Marketing,2.0,Low,6.0,Cat_3,0.0
2753,6289,466119,Female,Yes,57,No,Engineer,0.0,Low,1.0,Cat_3,1.0
1299,3506,460778,Male,No,27,Yes,Artist,0.0,Low,8.0,Cat_4,0.0
3046,5929,466840,Male,No,20,No,Healthcare,4.0,Low,5.0,Cat_2,0.0
5296,1634,460353,Male,No,31,Yes,,6.0,Low,1.0,Cat_4,0.0
5875,4631,464730,Male,Yes,36,No,Executive,1.0,High,6.0,Cat_4,0.0
2317,2619,460832,Female,Yes,41,No,Healthcare,1.0,Average,4.0,Cat_6,0.0
6361,5550,465313,Male,No,31,No,Entertainment,0.0,Low,3.0,Cat_6,1.0
2798,2362,465989,Female,No,28,No,Healthcare,9.0,Low,2.0,Cat_6,0.0
5704,1681,467595,Female,No,26,Yes,Healthcare,0.0,Low,1.0,Cat_6,0.0
3366,6661,465973,Female,Yes,50,Yes,Artist,8.0,Average,2.0,Cat_6,1.0
3709,4449,464958,Female,Yes,42,No,Engineer,1.0,Average,6.0,Cat_4,1.0
1533,4607,466920,Male,No,21,No,Healthcare,7.0,Low,4.0,Cat_3,0.0
5808,7287,467819,Male,Yes,57,Yes,Artist,0.0,Low,1.0,Cat_3,1.0
240,2117,463365,Male,Yes,67,No,Executive,1.0,High,2.0,Cat_6,0.0
1537,1744,467537,Female,Yes,68,No,Lawyer,,High,3.0,Cat_6,0.0
3742,3876,460675,Female,No,32,Yes,Engineer,,Low,,Cat_3,0.0
5374,3463,464190,Male,No,37,Yes,Executive,3.0,Low,1.0,Cat_6,0.0
1391,1943,464658,Male,Yes,33,No,Artist,1.0,Average,2.0,Cat_4,1.0
3167,6560,459913,Female,Yes,51,No,Healthcare,0.0,High,3.0,Cat_4,0.0
5212,3871,465939,Female,No,32,Yes,Engineer,0.0,Low,2.0,Cat_6,0.0
3529,4261,464683,Male,Yes,52,No,Engineer,0.0,Average,6.0,Cat_4,1.0
2797,3847,464264,Female,Yes,86,No,Lawyer,8.0,High,2.0,Cat_6,1.0
3470,6121,464839,Female,No,20,No,Healthcare,1.0,Low,5.0,Cat_4,0.0
4844,3069,459720,Male,No,25,No,Doctor,6.0,Low,1.0,Cat_6,0.0
1203,5707,464851,Male,No,18,No,Doctor,0.0,Low,6.0,Cat_4,0.0
789,1835,465050,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_6,1.0
3416,4114,463007,Male,Yes,29,No,Executive,,High,3.0,Cat_6,0.0
2745,7785,459540,Female,Yes,70,Yes,Lawyer,0.0,Low,1.0,Cat_6,1.0
2546,233,461282,Male,No,21,No,Healthcare,0.0,Low,4.0,,0.0
2722,1738,467485,Male,Yes,58,Yes,Lawyer,0.0,High,2.0,Cat_6,1.0
3856,2329,464711,Female,Yes,38,Yes,Artist,7.0,Average,3.0,Cat_1,1.0
960,1805,461729,Female,Yes,41,Yes,Marketing,0.0,Low,3.0,Cat_6,0.0
672,2349,461720,Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_4,1.0
4219,2602,462084,Male,Yes,70,Yes,Artist,1.0,Low,1.0,Cat_6,1.0
4887,5642,463212,Male,No,28,Yes,Healthcare,0.0,Low,5.0,Cat_6,0.0
1529,5279,463393,Female,Yes,38,Yes,Artist,6.0,Low,2.0,Cat_3,1.0
5912,5692,463064,Male,Yes,33,No,Executive,9.0,High,2.0,Cat_6,0.0
576,7381,465563,Male,Yes,59,Yes,Entertainment,1.0,Average,5.0,Cat_3,1.0
5280,1392,465848,Female,No,28,Yes,Healthcare,0.0,Low,1.0,Cat_7,0.0
3999,4003,464987,Male,Yes,50,Yes,Executive,1.0,High,5.0,Cat_6,1.0
1291,4711,466833,Male,Yes,58,Yes,Artist,7.0,Low,2.0,Cat_6,1.0
2312,6810,460814,Male,Yes,78,No,Entertainment,0.0,Low,1.0,Cat_6,0.0
6405,6361,460831,Male,No,21,No,Healthcare,0.0,Low,4.0,Cat_6,0.0
3516,7313,464690,Male,Yes,40,No,Engineer,2.0,Average,,Cat_4,0.0
5653,1792,464832,Male,Yes,66,No,Lawyer,1.0,Low,,Cat_4,0.0
4457,3628,462453,Male,No,22,No,Healthcare,9.0,Low,5.0,Cat_6,0.0
138,3988,460413,Female,No,39,Yes,Artist,7.0,Low,1.0,Cat_6,1.0
4795,7234,460635,Male,Yes,29,No,Healthcare,,High,2.0,Cat_3,0.0
1859,674,461351,Female,No,26,No,Doctor,0.0,Low,2.0,Cat_6,0.0
1892,6930,459187,Female,Yes,52,No,Doctor,0.0,Average,3.0,Cat_4,1.0
1638,5831,467763,Female,No,48,Yes,Artist,1.0,Low,1.0,Cat_2,1.0
3235,18,466772,Male,Yes,58,Yes,Entertainment,1.0,Average,4.0,Cat_6,1.0
5295,7111,460794,Female,Yes,39,Yes,Homemaker,9.0,Low,1.0,Cat_6,0.0
3879,401,461411,Male,No,29,No,Healthcare,1.0,Low,,Cat_6,0.0
3037,7756,465987,Male,,20,No,Healthcare,1.0,Low,3.0,Cat_2,0.0
549,6786,465924,Female,No,28,Yes,Marketing,0.0,Low,2.0,Cat_6,0.0
4157,1401,464032,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,0.0
2658,1626,461933,Male,No,18,No,Doctor,0.0,Low,2.0,Cat_5,0.0
1185,5708,467383,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,Cat_6,1.0
4423,3361,464815,Male,Yes,22,No,Doctor,2.0,High,9.0,Cat_4,1.0
1802,2364,466093,Male,No,52,Yes,Entertainment,1.0,Low,5.0,Cat_4,1.0
4002,4921,466871,Male,Yes,43,Yes,Executive,,High,4.0,Cat_6,1.0
4612,6707,464359,Female,No,37,Yes,Artist,0.0,Low,3.0,Cat_6,1.0
2159,7595,465916,Male,No,42,Yes,Artist,3.0,Low,1.0,Cat_6,1.0
2136,11,464942,Male,No,19,No,Healthcare,4.0,Low,4.0,Cat_4,0.0
4574,3725,467212,Female,No,28,Yes,Doctor,1.0,Low,3.0,Cat_6,1.0
6316,3585,462547,Male,No,22,No,Healthcare,9.0,Low,4.0,Cat_6,0.0
1605,967,466919,Male,No,19,No,Doctor,,Low,5.0,Cat_3,0.0
5313,301,459532,Female,Yes,27,Yes,Healthcare,,Low,2.0,Cat_6,0.0
1984,1182,460734,Male,Yes,35,Yes,Entertainment,8.0,Average,,Cat_2,0.0
3250,5551,464529,Male,No,45,Yes,Artist,9.0,Low,1.0,Cat_6,0.0
32,3623,465220,Male,Yes,61,No,Executive,0.0,High,2.0,Cat_1,1.0
955,118,465827,Male,No,27,No,,2.0,Low,7.0,Cat_4,0.0
